Period;Hour;Day_type;Origin;Destination;Immobility;Home_Category;Activity_Category;Social-professional groups;Observation_Zone;Mode;Volume
202004;09:00:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;25
202004;09:00:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;78
202004;09:00:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;51
202004;09:00:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;102
202004;09:00:00;JO;Lomami;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;27
202004;09:00:00;JO;Lomami;Kasai-Oriental;3h;Origin_Zone_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;26
202004;09:00:00;JO;Lualaba;Haut-Katanga;1h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;24
202004;09:00:00;JO;Lualaba;Haut-Katanga;1h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;29
202004;09:00:00;JO;Sud-Kivu;Nord-Kivu;1h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;24
202004;09:00:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;282
202004;09:00:00;WE;Hors_Zone;Haut-Lomami;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;26
202004;09:00:00;WE;Hors_Zone;Kasai-Central;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;52
202004;09:00:00;WE;Hors_Zone;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;74
202004;09:00:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;230
202004;09:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;127
202004;09:00:00;WE;Hors_Zone;Lomami;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;26
202004;09:00:00;WE;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;26
202004;09:00:00;WE;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;103
202004;09:00:00;WE;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;53
202004;09:00:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;25
202004;09:00:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;25
202004;09:00:00;WE;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;26
202004;09:00:00;WE;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;26
202004;09:00:00;WE;Nord-Kivu;Sud-Kivu;3h;Origin_Zone_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;26
202004;09:30:00;JO;Haut-Katanga;Lualaba;1h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;52
202004;09:30:00;JO;Haut-Katanga;Lualaba;1h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;26
202004;09:30:00;JO;Haut-Katanga;Lualaba;3h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;52
202004;09:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;312
202004;09:30:00;JO;Hors_Zone;Ituri;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;26
202004;09:30:00;JO;Hors_Zone;Kasai;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;26
202004;09:30:00;JO;Hors_Zone;Kasai-Central;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;26
202004;09:30:00;JO;Hors_Zone;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;106
202004;09:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;223
202004;09:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;532
202004;09:30:00;JO;Hors_Zone;Kwilu;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;50
202004;09:30:00;JO;Hors_Zone;Lomami;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;106
202004;09:30:00;JO;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;79
202004;09:30:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;123
202004;09:30:00;JO;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;50
202004;09:30:00;JO;Hors_Zone;Tshopo;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;54
202004;09:30:00;JO;Kasai-Oriental;Lomami;1h;Origin_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;29
202004;09:30:00;JO;Kasai-Oriental;Lomami;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;26
202004;09:30:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;23
202004;09:30:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;49
202004;09:30:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;47
202004;09:30:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;23
202004;09:30:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;50
202004;09:30:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;47
202004;09:30:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;49
202004;09:30:00;JO;Lualaba;Haut-Katanga;1h;Outside_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;23
202004;09:30:00;JO;Sud-Kivu;Nord-Kivu;1h;Outside_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;24
202004;09:30:00;WE;Haut-Katanga;Lualaba;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;52
202004;09:30:00;WE;Haut-Katanga;Lualaba;1h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;26
202004;09:30:00;WE;Haut-Katanga;Lualaba;3h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;26
202004;09:30:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;202
202004;09:30:00;WE;Hors_Zone;Haut-Lomami;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;23
202004;09:30:00;WE;Hors_Zone;Kasai-Central;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;24
202004;09:30:00;WE;Hors_Zone;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;26
202004;09:30:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;50
202004;09:30:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;229
202004;09:30:00;WE;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;25
202004;09:30:00;WE;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;48
202004;09:30:00;WE;Hors_Zone;Tshopo;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;26
202004;09:30:00;WE;Kasai-Oriental;Lomami;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;24
202004;09:30:00;WE;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;24
202004;09:30:00;WE;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;24
202004;09:30:00;WE;Lomami;Kasai-Oriental;1h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;26
202004;09:30:00;WE;Lomami;Kasai-Oriental;3h;Outside_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;24
202004;09:30:00;WE;Lomami;Kasai-Oriental;3h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;26
202004;09:30:00;WE;Mai-Ndombe;Kwilu;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;24
202004;09:30:00;WE;Sud-Kivu;Nord-Kivu;3h;Outside_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;26
202004;10:00:00;JO;Haut-Lomami;Lualaba;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;24
202004;10:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;100
202004;10:00:00;JO;Hors_Zone;Haut-Lomami;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;48
202004;10:00:00;JO;Hors_Zone;Haut-Uele;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;25
202004;10:00:00;JO;Hors_Zone;Kasai;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;25
202004;10:00:00;JO;Hors_Zone;Kasai-Central;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;119
202004;10:00:00;JO;Hors_Zone;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;48
202004;10:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;391
202004;10:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;397
202004;10:00:00;JO;Hors_Zone;Lomami;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;27
202004;10:00:00;JO;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;191
202004;10:00:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;126
202004;10:00:00;JO;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;53
202004;10:00:00;JO;Hors_Zone;Tshopo;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;23
202004;10:00:00;JO;Kasai-Oriental;Lomami;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;25
202004;10:00:00;JO;Kasai-Oriental;Lomami;1h;Outside_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;25
202004;10:00:00;JO;Kasai-Oriental;Lomami;3h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;49
202004;10:00:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;25
202004;10:00:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;73
202004;10:00:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;50
202004;10:00:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;22
202004;10:00:00;JO;Lualaba;Haut-Katanga;1h;Outside_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;23
202004;10:00:00;JO;Lualaba;Haut-Katanga;3h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;27
202004;10:00:00;JO;Nord-Kivu;Sud-Kivu;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;26
202004;10:00:00;JO;Nord-Kivu;Sud-Kivu;1h;Origin_Zone_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;25
202004;10:00:00;JO;Nord-Kivu;Sud-Kivu;3h;Origin_Zone_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;25
202004;10:00:00;WE;Haut-Katanga;Lualaba;1h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;24
202004;10:00:00;WE;Haut-Katanga;Lualaba;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;24
202004;10:00:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;99
202004;10:00:00;WE;Hors_Zone;Haut-Lomami;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;26
202004;10:00:00;WE;Hors_Zone;Kasai-Central;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;24
202004;10:00:00;WE;Hors_Zone;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;98
202004;10:00:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;197
202004;10:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;147
202004;10:00:00;WE;Hors_Zone;Lomami;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;23
202004;10:00:00;WE;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;23
202004;10:00:00;WE;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;49
202004;10:00:00;WE;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;25
202004;10:00:00;WE;Kasai-Oriental;Lomami;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;23
202004;10:00:00;WE;Kasai-Oriental;Lomami;3h;Outside_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;25
202004;10:00:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;26
202004;10:00:00;WE;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;95
202004;10:00:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;23
202004;10:00:00;WE;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;95
202004;10:00:00;WE;Kongo-Central;Kinshasa;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;26
202004;10:00:00;WE;Kongo-Central;Kinshasa;3h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;26
202004;10:00:00;WE;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;50
202004;10:00:00;WE;Mai-Ndombe;Kinshasa;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;23
202004;10:30:00;JO;Haut-Katanga;Lualaba;1h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;51
202004;10:30:00;JO;Haut-Katanga;Lualaba;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;27
202004;10:30:00;JO;Hors_Zone;Equateur;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;72
202004;10:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;547
202004;10:30:00;JO;Hors_Zone;Ituri;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;23
202004;10:30:00;JO;Hors_Zone;Kasai;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;25
202004;10:30:00;JO;Hors_Zone;Kasai-Central;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;25
202004;10:30:00;JO;Hors_Zone;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;130
202004;10:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;546
202004;10:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;518
202004;10:30:00;JO;Hors_Zone;Kwango;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;26
202004;10:30:00;JO;Hors_Zone;Kwilu;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;25
202004;10:30:00;JO;Hors_Zone;Lomami;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;52
202004;10:30:00;JO;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;48
202004;10:30:00;JO;Hors_Zone;Mai-Ndombe;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;24
202004;10:30:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;226
202004;10:30:00;JO;Hors_Zone;Sankuru;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;26
202004;10:30:00;JO;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;101
202004;10:30:00;JO;Hors_Zone;Tanganyika;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;21
202004;10:30:00;JO;Hors_Zone;Tshopo;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;28
202004;10:30:00;JO;Hors_Zone;Tshuapa;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;24
202004;10:30:00;JO;Kasai-Oriental;Lomami;3h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;26
202004;10:30:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;21
202004;10:30:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;28
202004;10:30:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;21
202004;10:30:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;28
202004;10:30:00;JO;Kongo-Central;Kinshasa;3h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;22
202004;10:30:00;JO;Kongo-Central;Kinshasa;3h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;23
202004;10:30:00;JO;Lomami;Haut-Lomami;3h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;21
202004;10:30:00;JO;Lualaba;Haut-Katanga;1h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;22
202004;10:30:00;JO;Lualaba;Haut-Katanga;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;22
202004;10:30:00;JO;Nord-Kivu;Sud-Kivu;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;24
202004;10:30:00;JO;Sud-Kivu;Nord-Kivu;3h;Destination_Zone_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;26
202004;10:30:00;WE;Haut-Katanga;Haut-Lomami;1h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;24
202004;10:30:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;195
202004;10:30:00;WE;Hors_Zone;Ituri;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;24
202004;10:30:00;WE;Hors_Zone;Kasai-Central;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;24
202004;10:30:00;WE;Hors_Zone;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;70
202004;10:30:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;147
202004;10:30:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;220
202004;10:30:00;WE;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;26
202004;10:30:00;WE;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;23
202004;10:30:00;WE;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;148
202004;10:30:00;WE;Kasai-Oriental;Kasai-Central;3h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;24
202004;10:30:00;WE;Kasai-Oriental;Lomami;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;48
202004;10:30:00;WE;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;23
202004;10:30:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;49
202004;10:30:00;WE;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;23
202004;10:30:00;WE;Kongo-Central;Kinshasa;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;24
202004;10:30:00;WE;Lualaba;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;26
202004;10:30:00;WE;Lualaba;Haut-Katanga;3h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;23
202004;11:00:00;JO;Haut-Katanga;Lualaba;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;24
202004;11:00:00;JO;Haut-Katanga;Lualaba;1h;Outside_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;23
202004;11:00:00;JO;Haut-Katanga;Lualaba;1h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;26
202004;11:00:00;JO;Haut-Katanga;Lualaba;1h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;70
202004;11:00:00;JO;Haut-Katanga;Lualaba;3h;Outside_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;23
202004;11:00:00;JO;Haut-Katanga;Lualaba;3h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;26
202004;11:00:00;JO;Haut-Katanga;Lualaba;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;47
202004;11:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;479
202004;11:00:00;JO;Hors_Zone;Kasai;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;24
202004;11:00:00;JO;Hors_Zone;Kasai-Central;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;24
202004;11:00:00;JO;Hors_Zone;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;48
202004;11:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;677
202004;11:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;502
202004;11:00:00;JO;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;77
202004;11:00:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;73
202004;11:00:00;JO;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;117
202004;11:00:00;JO;Kasai-Oriental;Lomami;1h;Outside_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;27
202004;11:00:00;JO;Kasai-Oriental;Lomami;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;28
202004;11:00:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;24
202004;11:00:00;JO;Kongo-Central;Kinshasa;1h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;29
202004;11:00:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;25
202004;11:00:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;NR;ZoneGlobale;All_modes;49
202004;11:00:00;JO;Lomami;Haut-Lomami;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;21
202004;11:00:00;JO;Lomami;Haut-Lomami;3h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;21
202004;11:00:00;JO;Lomami;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;24
202004;11:00:00;JO;Lomami;Kasai-Oriental;3h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;24
202004;11:00:00;JO;Lualaba;Haut-Katanga;1h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;25
202004;11:00:00;JO;Nord-Kivu;Sud-Kivu;1h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;24
202004;11:00:00;JO;Nord-Kivu;Sud-Kivu;3h;Destination_Zone_Resident;Destination_Zone_Worker;NR;ZoneGlobale;All_modes;24
202004;11:00:00;JO;Sud-Kivu;Nord-Kivu;3h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;28
202004;11:00:00;WE;Hors_Zone;Equateur;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;25
202004;11:00:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;80
202004;11:00:00;WE;Hors_Zone;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;24
202004;11:00:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;NR;ZoneGlobale;All_modes;276
