Period;Hour;Day_type;Origin;Destination;Immobility;Home_Category;Activity_Category;Gender;Observation_Zone;Mode;Volume
202002;09:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;21
202002;09:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;266
202002;09:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;144
202002;09:00:00;JO;Hors_Zone;Kwilu;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;25
202002;09:00:00;JO;Hors_Zone;Maniema;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;27
202002;09:00:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;25
202002;09:00:00;JO;Kasai-Oriental;Kasai-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;25
202002;09:00:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;24
202002;09:00:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Origin_Zone_Worker;F;ZoneGlobale;All_modes;24
202002;09:00:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;26
202002;09:00:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;228
202002;09:00:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;21
202002;09:00:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;21
202002;09:00:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;F;ZoneGlobale;All_modes;24
202002;09:00:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;151
202002;09:00:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;61
202002;09:00:00;JO;Kinshasa;Kwango;1h;Origin_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;26
202002;09:00:00;JO;Kongo-Central;Kinshasa;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;22
202002;09:00:00;JO;Kongo-Central;Kinshasa;1h;Outside_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;25
202002;09:00:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;120
202002;09:00:00;JO;Kongo-Central;Kinshasa;3h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;48
202002;09:00:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;F;ZoneGlobale;All_modes;22
202002;09:00:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;162
202002;09:00:00;JO;Lomami;Kasai-Central;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;25
202002;09:00:00;JO;Lomami;Kasai-Central;3h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;25
202002;09:00:00;WE;Haut-Katanga;Kinshasa;1h;Study_Zone_Resident;Study_Zone_Worker;NA;ZoneGlobale;All_modes;30
202002;09:00:00;WE;Haut-Katanga;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;26
202002;09:00:00;WE;Haut-Katanga;Kinshasa;3h;Study_Zone_Resident;Study_Zone_Worker;F;ZoneGlobale;All_modes;23
202002;09:00:00;WE;Haut-Katanga;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;26
202002;09:00:00;WE;Haut-Katanga;Lualaba;1h;Origin_Zone_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;24
202002;09:00:00;WE;Haut-Katanga;Lualaba;3h;Origin_Zone_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;24
202002;09:00:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;26
202002;09:00:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;85
202002;09:00:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;65
202002;09:00:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;39
202002;09:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;42
202002;09:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;178
202002;09:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;81
202002;09:00:00;WE;Kinshasa;Kongo-Central;1h;Outside_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;24
202002;09:00:00;WE;Kinshasa;Kongo-Central;1h;Outside_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;24
202002;09:00:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;24
202002;09:00:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;24
202002;09:00:00;WE;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;84
202002;09:00:00;WE;Kinshasa;Kongo-Central;3h;Outside_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;24
202002;09:00:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;F;ZoneGlobale;All_modes;24
202002;09:00:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;84
202002;09:00:00;WE;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;48
202002;09:00:00;WE;Kongo-Central;Kinshasa;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;24
202002;09:00:00;WE;Kongo-Central;Kinshasa;1h;Destination_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;26
202002;09:00:00;WE;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;22
202002;09:00:00;WE;Kongo-Central;Kinshasa;3h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;21
202002;09:00:00;WE;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;21
202002;09:00:00;WE;Lualaba;Haut-Katanga;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;23
202002;09:00:00;WE;Nord-Kivu;Ituri;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;24
202002;09:30:00;JO;Haut-Katanga;Lualaba;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;24
202002;09:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;21
202002;09:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;357
202002;09:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;184
202002;09:30:00;JO;Hors_Zone;Kasai-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;23
202002;09:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;74
202002;09:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;34
202002;09:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;179
202002;09:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;111
202002;09:30:00;JO;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;26
202002;09:30:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;25
202002;09:30:00;JO;Ituri;Nord-Kivu;1h;Destination_Zone_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;28
202002;09:30:00;JO;Ituri;Nord-Kivu;3h;Destination_Zone_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;28
202002;09:30:00;JO;Kinshasa;Kasai-Central;1h;Study_Zone_Resident;Study_Zone_Worker;NA;ZoneGlobale;All_modes;24
202002;09:30:00;JO;Kinshasa;Kasai-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;28
202002;09:30:00;JO;Kinshasa;Kasai-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;28
202002;09:30:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;63
202002;09:30:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;F;ZoneGlobale;All_modes;47
202002;09:30:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;126
202002;09:30:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;27
202002;09:30:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;23
202002;09:30:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;24
202002;09:30:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;27
202002;09:30:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;24
202002;09:30:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;116
202002;09:30:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;54
202002;09:30:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;29
202002;09:30:00;JO;Kongo-Central;Kinshasa;1h;Outside_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;27
202002;09:30:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;83
202002;09:30:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;144
202002;09:30:00;WE;Haut-Katanga;Lualaba;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;27
202002;09:30:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;51
202002;09:30:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;22
202002;09:30:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;114
202002;09:30:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;53
202002;09:30:00;WE;Hors_Zone;Lomami;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;30
202002;09:30:00;WE;Hors_Zone;Mongala;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;27
202002;09:30:00;WE;Hors_Zone;Tshopo;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;26
202002;09:30:00;WE;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;54
202002;09:30:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;123
202002;09:30:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;26
202002;09:30:00;WE;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;92
202002;09:30:00;WE;Kinshasa;Kongo-Central;3h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;27
202002;09:30:00;WE;Kinshasa;Kongo-Central;3h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;27
202002;09:30:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;F;ZoneGlobale;All_modes;36
202002;09:30:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;116
202002;09:30:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;26
202002;09:30:00;WE;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;161
202002;09:30:00;WE;Kongo-Central;Kinshasa;1h;Outside_Resident;Origin_Zone_Worker;F;ZoneGlobale;All_modes;24
202002;09:30:00;WE;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;24
202002;09:30:00;WE;Kongo-Central;Kinshasa;3h;Outside_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;24
202002;09:30:00;WE;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;21
202002;10:00:00;JO;Haut-Katanga;Lualaba;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;28
202002;10:00:00;JO;Haut-Katanga;Lualaba;3h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;28
202002;10:00:00;JO;Haut-Lomami;Kasai;1h;Outside_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;25
202002;10:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;33
202002;10:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;338
202002;10:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;182
202002;10:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;21
202002;10:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;287
202002;10:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;130
202002;10:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;28
202002;10:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;419
202002;10:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;223
202002;10:00:00;JO;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;22
202002;10:00:00;JO;Hors_Zone;Mongala;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;25
202002;10:00:00;JO;Hors_Zone;Tanganyika;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;24
202002;10:00:00;JO;Kasai-Central;Kasai-Oriental;1h;Destination_Zone_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;23
202002;10:00:00;JO;Kasai-Oriental;Kasai-Central;1h;Outside_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;24
202002;10:00:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;27
202002;10:00:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;49
202002;10:00:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;27
202002;10:00:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;24
202002;10:00:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;202
202002;10:00:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;23
202002;10:00:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;191
202002;10:00:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;24
202002;10:00:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;F;ZoneGlobale;All_modes;46
202002;10:00:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;291
202002;10:00:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;110
202002;10:00:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;23
202002;10:00:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;F;ZoneGlobale;All_modes;29
202002;10:00:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;291
202002;10:00:00;JO;Lualaba;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;24
202002;10:00:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;101
202002;10:00:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;60
202002;10:00:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;46
202002;10:00:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;27
202002;10:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;30
202002;10:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;169
202002;10:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;109
202002;10:00:00;WE;Hors_Zone;Kwango;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;27
202002;10:00:00;WE;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;22
202002;10:00:00;WE;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;24
202002;10:00:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;24
202002;10:00:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;109
202002;10:00:00;WE;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;21
202002;10:00:00;WE;Kinshasa;Kongo-Central;3h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;30
202002;10:00:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;24
202002;10:00:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;127
202002;10:00:00;WE;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;F;ZoneGlobale;All_modes;25
202002;10:00:00;WE;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;47
202002;10:00:00;WE;Kongo-Central;Kinshasa;3h;Outside_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;30
202002;10:00:00;WE;Lualaba;Haut-Katanga;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;24
202002;10:00:00;WE;Nord-Kivu;Sud-Kivu;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;27
202002;10:00:00;WE;Nord-Kivu;Sud-Kivu;3h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;27
202002;10:30:00;JO;Haut-Katanga;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;53
202002;10:30:00;JO;Haut-Katanga;Lualaba;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;24
202002;10:30:00;JO;Hors_Zone;Bas-Uele;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;24
202002;10:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;239
202002;10:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;115
202002;10:30:00;JO;Hors_Zone;Haut-Lomami;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;21
202002;10:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;26
202002;10:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;272
202002;10:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;91
202002;10:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;F;ZoneGlobale;All_modes;126
202002;10:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;394
202002;10:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;178
202002;10:30:00;JO;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;66
202002;10:30:00;JO;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;42
202002;10:30:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;55
202002;10:30:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;65
202002;10:30:00;JO;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;28
202002;10:30:00;JO;Kasai-Central;Kinshasa;1h;Study_Zone_Resident;Study_Zone_Worker;M;ZoneGlobale;All_modes;74
202002;10:30:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;28
202002;10:30:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;26
202002;10:30:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;24
202002;10:30:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;F;ZoneGlobale;All_modes;54
202002;10:30:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;124
202002;10:30:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;54
202002;10:30:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;F;ZoneGlobale;All_modes;31
202002;10:30:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;78
202002;10:30:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;26
202002;10:30:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;24
202002;10:30:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Study_Zone_Worker;NA;ZoneGlobale;All_modes;26
202002;10:30:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;F;ZoneGlobale;All_modes;86
202002;10:30:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;M;ZoneGlobale;All_modes;152
202002;10:30:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;54
202002;10:30:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;F;ZoneGlobale;All_modes;43
202002;10:30:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;104
202002;10:30:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;NA;ZoneGlobale;All_modes;23
202002;10:30:00;JO;Kinshasa;Kwango;3h;Study_Zone_Resident;Study_Zone_Worker;M;ZoneGlobale;All_modes;25
202002;10:30:00;JO;Kinshasa;Nord-Kivu;1h;Outside_Resident;Outside_Worker;M;ZoneGlobale;All_modes;26
202002;10:30:00;JO;Kinshasa;Nord-Kivu;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;23
202002;10:30:00;JO;Kinshasa;Nord-Kivu;3h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;45
202002;10:30:00;JO;Kongo-Central;Kinshasa;1h;Outside_Resident;Outside_Worker;NA;ZoneGlobale;All_modes;24
202002;10:30:00;JO;Kongo-Central;Kinshasa;1h;Outside_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;23
202002;10:30:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Destination_Zone_Worker;NA;ZoneGlobale;All_modes;27
202002;10:30:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;M;ZoneGlobale;All_modes;115
