Period;Day_type;Zone;Home_Zone;Activity_Zone;PresenceType;Gender;Volume
202004;JO;Kasai-Oriental;Kasai-Oriental;Lomami;Jour;M;22
202004;JO;Kasai-Oriental;Kasai-Oriental;Lomami;Nuit;M;22
202004;JO;Kasai-Oriental;Lomami;Kasai-Oriental;Jour;M;43
202004;JO;Kasai-Oriental;Lomami;Kasai-Oriental;Nuit;M;21
202004;JO;Kasai-Oriental;Lomami;Lomami;Jour;F;22
202004;JO;Kasai-Oriental;Lomami;Lomami;Jour;M;63
202004;JO;Kasai-Oriental;Lomami;Lomami;Nuit;M;22
202004;JO;Kinshasa;Equateur;Equateur;Jour;M;112
202004;JO;Kinshasa;Equateur;Equateur;Nuit;M;112
202004;JO;Kinshasa;Haut-Katanga;Haut-Katanga;Jour;M;134
202004;JO;Kinshasa;Haut-Katanga;Haut-Katanga;Nuit;M;139
202004;JO;Kinshasa;Hors_Zone;Haut-Katanga;Jour;F;40
202004;JO;Kinshasa;Hors_Zone;Haut-Katanga;Jour;M;28
202004;JO;Kinshasa;Hors_Zone;Haut-Katanga;Jour;NA;81
202004;JO;Kinshasa;Hors_Zone;Haut-Katanga;Nuit;M;40
202004;JO;Kinshasa;Hors_Zone;Haut-Katanga;Nuit;NA;40
202004;JO;Kinshasa;Hors_Zone;Hors_Zone;Jour;F;54862
202004;JO;Kinshasa;Hors_Zone;Hors_Zone;Jour;M;123789
202004;JO;Kinshasa;Hors_Zone;Hors_Zone;Jour;NA;62125
202004;JO;Kinshasa;Hors_Zone;Hors_Zone;Nuit;F;22685
202004;JO;Kinshasa;Hors_Zone;Hors_Zone;Nuit;M;51811
202004;JO;Kinshasa;Hors_Zone;Hors_Zone;Nuit;NA;23375
202004;JO;Kinshasa;Hors_Zone;Kinshasa;Jour;F;21493
202004;JO;Kinshasa;Hors_Zone;Kinshasa;Jour;M;50939
202004;JO;Kinshasa;Hors_Zone;Kinshasa;Jour;NA;18750
202004;JO;Kinshasa;Hors_Zone;Kinshasa;Nuit;F;6874
202004;JO;Kinshasa;Hors_Zone;Kinshasa;Nuit;M;16609
202004;JO;Kinshasa;Hors_Zone;Kinshasa;Nuit;NA;6188
202004;JO;Kinshasa;Hors_Zone;Kongo-Central;Jour;F;243
202004;JO;Kinshasa;Hors_Zone;Kongo-Central;Jour;M;797
202004;JO;Kinshasa;Hors_Zone;Kongo-Central;Jour;NA;195
202004;JO;Kinshasa;Hors_Zone;Kongo-Central;Nuit;F;104
202004;JO;Kinshasa;Hors_Zone;Kongo-Central;Nuit;M;493
202004;JO;Kinshasa;Hors_Zone;Kongo-Central;Nuit;NA;77
202004;JO;Kinshasa;Kinshasa;Hors_Zone;Jour;F;2080
202004;JO;Kinshasa;Kinshasa;Hors_Zone;Jour;M;4599
202004;JO;Kinshasa;Kinshasa;Hors_Zone;Jour;NA;2105
202004;JO;Kinshasa;Kinshasa;Hors_Zone;Nuit;F;2540
202004;JO;Kinshasa;Kinshasa;Hors_Zone;Nuit;M;5532
202004;JO;Kinshasa;Kinshasa;Hors_Zone;Nuit;NA;2556
202004;JO;Kinshasa;Kinshasa;Kinshasa;Jour;F;61493
202004;JO;Kinshasa;Kinshasa;Kinshasa;Jour;M;149961
202004;JO;Kinshasa;Kinshasa;Kinshasa;Jour;NA;50828
202004;JO;Kinshasa;Kinshasa;Kinshasa;Nuit;F;53577
202004;JO;Kinshasa;Kinshasa;Kinshasa;Nuit;M;130322
202004;JO;Kinshasa;Kinshasa;Kinshasa;Nuit;NA;44259
202004;JO;Kinshasa;Kinshasa;Kongo-Central;Jour;F;27
202004;JO;Kinshasa;Kinshasa;Kongo-Central;Jour;M;303
202004;JO;Kinshasa;Kinshasa;Kongo-Central;Nuit;F;26
202004;JO;Kinshasa;Kinshasa;Kongo-Central;Nuit;M;326
202004;JO;Kinshasa;Kinshasa;Kongo-Central;Nuit;NA;21
202004;JO;Kinshasa;Kongo-Central;Hors_Zone;Jour;M;184
202004;JO;Kinshasa;Kongo-Central;Hors_Zone;Nuit;M;96
202004;JO;Kinshasa;Kongo-Central;Kinshasa;Jour;F;136
202004;JO;Kinshasa;Kongo-Central;Kinshasa;Jour;M;565
202004;JO;Kinshasa;Kongo-Central;Kinshasa;Jour;NA;76
202004;JO;Kinshasa;Kongo-Central;Kinshasa;Nuit;F;103
202004;JO;Kinshasa;Kongo-Central;Kinshasa;Nuit;M;441
202004;JO;Kinshasa;Kongo-Central;Kinshasa;Nuit;NA;32
202004;JO;Kinshasa;Kongo-Central;Kongo-Central;Jour;F;2392
202004;JO;Kinshasa;Kongo-Central;Kongo-Central;Jour;M;7822
202004;JO;Kinshasa;Kongo-Central;Kongo-Central;Jour;NA;2249
202004;JO;Kinshasa;Kongo-Central;Kongo-Central;Nuit;F;2091
202004;JO;Kinshasa;Kongo-Central;Kongo-Central;Nuit;M;7115
202004;JO;Kinshasa;Kongo-Central;Kongo-Central;Nuit;NA;1902
202004;JO;Kongo-Central;Hors_Zone;Hors_Zone;Jour;F;57474
202004;JO;Kongo-Central;Hors_Zone;Hors_Zone;Jour;M;126875
202004;JO;Kongo-Central;Hors_Zone;Hors_Zone;Jour;NA;60972
202004;JO;Kongo-Central;Hors_Zone;Hors_Zone;Nuit;F;30068
202004;JO;Kongo-Central;Hors_Zone;Hors_Zone;Nuit;M;67544
202004;JO;Kongo-Central;Hors_Zone;Hors_Zone;Nuit;NA;31728
202004;JO;Kongo-Central;Hors_Zone;Kinshasa;Jour;F;63
202004;JO;Kongo-Central;Hors_Zone;Kinshasa;Jour;M;489
202004;JO;Kongo-Central;Hors_Zone;Kinshasa;Jour;NA;70
202004;JO;Kongo-Central;Hors_Zone;Kinshasa;Nuit;F;25
202004;JO;Kongo-Central;Hors_Zone;Kinshasa;Nuit;M;213
202004;JO;Kongo-Central;Hors_Zone;Kinshasa;Nuit;NA;29
202004;JO;Kongo-Central;Hors_Zone;Kongo-Central;Jour;F;49324
202004;JO;Kongo-Central;Hors_Zone;Kongo-Central;Jour;M;113245
202004;JO;Kongo-Central;Hors_Zone;Kongo-Central;Jour;NA;47283
202004;JO;Kongo-Central;Hors_Zone;Kongo-Central;Nuit;F;19108
202004;JO;Kongo-Central;Hors_Zone;Kongo-Central;Nuit;M;43860
202004;JO;Kongo-Central;Hors_Zone;Kongo-Central;Nuit;NA;18308
202004;JO;Kongo-Central;Kinshasa;Hors_Zone;Jour;M;86
202004;JO;Kongo-Central;Kinshasa;Hors_Zone;Nuit;M;103
202004;JO;Kongo-Central;Kinshasa;Kinshasa;Jour;F;2186
202004;JO;Kongo-Central;Kinshasa;Kinshasa;Jour;M;7046
202004;JO;Kongo-Central;Kinshasa;Kinshasa;Jour;NA;1680
202004;JO;Kongo-Central;Kinshasa;Kinshasa;Nuit;F;1930
202004;JO;Kongo-Central;Kinshasa;Kinshasa;Nuit;M;6413
202004;JO;Kongo-Central;Kinshasa;Kinshasa;Nuit;NA;1428
202004;JO;Kongo-Central;Kinshasa;Kongo-Central;Jour;F;179
202004;JO;Kongo-Central;Kinshasa;Kongo-Central;Jour;M;983
202004;JO;Kongo-Central;Kinshasa;Kongo-Central;Jour;NA;154
202004;JO;Kongo-Central;Kinshasa;Kongo-Central;Nuit;F;147
202004;JO;Kongo-Central;Kinshasa;Kongo-Central;Nuit;M;928
202004;JO;Kongo-Central;Kinshasa;Kongo-Central;Nuit;NA;146
202004;JO;Kongo-Central;Kongo-Central;Hors_Zone;Jour;F;6817
202004;JO;Kongo-Central;Kongo-Central;Hors_Zone;Jour;M;15327
202004;JO;Kongo-Central;Kongo-Central;Hors_Zone;Jour;NA;6753
202004;JO;Kongo-Central;Kongo-Central;Hors_Zone;Nuit;F;8871
202004;JO;Kongo-Central;Kongo-Central;Hors_Zone;Nuit;M;19982
202004;JO;Kongo-Central;Kongo-Central;Hors_Zone;Nuit;NA;8816
202004;JO;Kongo-Central;Kongo-Central;Kinshasa;Jour;F;337
202004;JO;Kongo-Central;Kongo-Central;Kinshasa;Jour;M;1203
202004;JO;Kongo-Central;Kongo-Central;Kinshasa;Jour;NA;345
202004;JO;Kongo-Central;Kongo-Central;Kinshasa;Nuit;F;306
202004;JO;Kongo-Central;Kongo-Central;Kinshasa;Nuit;M;1297
202004;JO;Kongo-Central;Kongo-Central;Kinshasa;Nuit;NA;353
202004;JO;Kongo-Central;Kongo-Central;Kongo-Central;Jour;F;768713
202004;JO;Kongo-Central;Kongo-Central;Kongo-Central;Jour;M;2019055
202004;JO;Kongo-Central;Kongo-Central;Kongo-Central;Jour;NA;650999
202004;JO;Kongo-Central;Kongo-Central;Kongo-Central;Nuit;F;676997
202004;JO;Kongo-Central;Kongo-Central;Kongo-Central;Nuit;M;1791582
202004;JO;Kongo-Central;Kongo-Central;Kongo-Central;Nuit;NA;570306
202004;JO;Kwango;Hors_Zone;Hors_Zone;Jour;F;149
202004;JO;Kwango;Hors_Zone;Hors_Zone;Jour;M;438
202004;JO;Kwango;Hors_Zone;Hors_Zone;Jour;NA;78
202004;JO;Kwango;Hors_Zone;Hors_Zone;Nuit;F;31
202004;JO;Kwango;Hors_Zone;Hors_Zone;Nuit;M;55
202004;JO;Kwango;Hors_Zone;Hors_Zone;Nuit;NA;23
202004;JO;Kwango;Hors_Zone;Kwango;Jour;M;106
202004;JO;Kwango;Hors_Zone;Kwango;Jour;NA;24
202004;JO;Kwango;Hors_Zone;Kwango;Nuit;M;46
202004;JO;Kwilu;Hors_Zone;Hors_Zone;Jour;F;1601
202004;JO;Kwilu;Hors_Zone;Hors_Zone;Jour;M;3679
202004;JO;Kwilu;Hors_Zone;Hors_Zone;Jour;NA;1373
202004;JO;Kwilu;Hors_Zone;Hors_Zone;Nuit;F;259
202004;JO;Kwilu;Hors_Zone;Hors_Zone;Nuit;M;805
202004;JO;Kwilu;Hors_Zone;Hors_Zone;Nuit;NA;222
202004;JO;Kwilu;Hors_Zone;Kasai;Jour;NA;24
202004;JO;Kwilu;Hors_Zone;Kwilu;Jour;F;514
202004;JO;Kwilu;Hors_Zone;Kwilu;Jour;M;1531
202004;JO;Kwilu;Hors_Zone;Kwilu;Jour;NA;350
202004;JO;Kwilu;Hors_Zone;Kwilu;Nuit;F;34
202004;JO;Kwilu;Hors_Zone;Kwilu;Nuit;M;341
202004;JO;Kwilu;Hors_Zone;Kwilu;Nuit;NA;27
202004;JO;Kwilu;Kwilu;Hors_Zone;Jour;M;42
202004;JO;Kwilu;Kwilu;Kwilu;Jour;F;117
202004;JO;Kwilu;Kwilu;Kwilu;Jour;M;472
202004;JO;Kwilu;Kwilu;Kwilu;Jour;NA;98
202004;JO;Kwilu;Kwilu;Kwilu;Nuit;F;36
202004;JO;Kwilu;Kwilu;Kwilu;Nuit;M;350
202004;JO;Kwilu;Kwilu;Kwilu;Nuit;NA;30
202004;JO;Lomami;Haut-Katanga;Haut-Katanga;Nuit;M;24
202004;JO;Lomami;Hors_Zone;Hors_Zone;Jour;F;6112
202004;JO;Lomami;Hors_Zone;Hors_Zone;Jour;M;11798
202004;JO;Lomami;Hors_Zone;Hors_Zone;Jour;NA;6570
202004;JO;Lomami;Hors_Zone;Hors_Zone;Nuit;F;2640
202004;JO;Lomami;Hors_Zone;Hors_Zone;Nuit;M;5073
202004;JO;Lomami;Hors_Zone;Hors_Zone;Nuit;NA;2787
202004;JO;Lomami;Hors_Zone;Kasai-Oriental;Jour;F;25
202004;JO;Lomami;Hors_Zone;Kasai-Oriental;Jour;M;45
202004;JO;Lomami;Hors_Zone;Lomami;Jour;F;2812
202004;JO;Lomami;Hors_Zone;Lomami;Jour;M;5623
202004;JO;Lomami;Hors_Zone;Lomami;Jour;NA;2559
202004;JO;Lomami;Hors_Zone;Lomami;Nuit;F;745
202004;JO;Lomami;Hors_Zone;Lomami;Nuit;M;1518
202004;JO;Lomami;Hors_Zone;Lomami;Nuit;NA;669
202004;JO;Lomami;Kasai-Oriental;Kasai-Oriental;Jour;M;151
202004;JO;Lomami;Kasai-Oriental;Kasai-Oriental;Nuit;M;44
202004;JO;Lomami;Kasai-Oriental;Lomami;Jour;M;23
202004;JO;Lomami;Lomami;Hors_Zone;Jour;F;306
202004;JO;Lomami;Lomami;Hors_Zone;Jour;M;489
202004;JO;Lomami;Lomami;Hors_Zone;Jour;NA;298
202004;JO;Lomami;Lomami;Hors_Zone;Nuit;F;311
202004;JO;Lomami;Lomami;Hors_Zone;Nuit;M;593
202004;JO;Lomami;Lomami;Hors_Zone;Nuit;NA;367
202004;JO;Lomami;Lomami;Kasai-Oriental;Nuit;M;23
202004;JO;Lomami;Lomami;Lomami;Jour;F;3851
202004;JO;Lomami;Lomami;Lomami;Jour;M;7672
202004;JO;Lomami;Lomami;Lomami;Jour;NA;2882
202004;JO;Lomami;Lomami;Lomami;Nuit;F;3184
202004;JO;Lomami;Lomami;Lomami;Nuit;M;6321
202004;JO;Lomami;Lomami;Lomami;Nuit;NA;2366
202004;JO;Lualaba;Haut-Katanga;Haut-Katanga;Jour;F;710
202004;JO;Lualaba;Haut-Katanga;Haut-Katanga;Jour;M;1934
202004;JO;Lualaba;Haut-Katanga;Haut-Katanga;Jour;NA;665
202004;JO;Lualaba;Haut-Katanga;Haut-Katanga;Nuit;F;422
202004;JO;Lualaba;Haut-Katanga;Haut-Katanga;Nuit;M;1290
202004;JO;Lualaba;Haut-Katanga;Haut-Katanga;Nuit;NA;365
202004;JO;Lualaba;Haut-Katanga;Lualaba;Jour;M;242
202004;JO;Lualaba;Haut-Katanga;Lualaba;Nuit;M;133
202004;JO;Lualaba;Hors_Zone;Haut-Katanga;Jour;F;143
202004;JO;Lualaba;Hors_Zone;Haut-Katanga;Jour;M;606
202004;JO;Lualaba;Hors_Zone;Haut-Katanga;Jour;NA;163
202004;JO;Lualaba;Hors_Zone;Haut-Katanga;Nuit;F;59
202004;JO;Lualaba;Hors_Zone;Haut-Katanga;Nuit;M;287
202004;JO;Lualaba;Hors_Zone;Haut-Katanga;Nuit;NA;111
202004;JO;Lualaba;Hors_Zone;Hors_Zone;Jour;F;9139
202004;JO;Lualaba;Hors_Zone;Hors_Zone;Jour;M;21039
202004;JO;Lualaba;Hors_Zone;Hors_Zone;Jour;NA;12951
202004;JO;Lualaba;Hors_Zone;Hors_Zone;Nuit;F;3402
202004;JO;Lualaba;Hors_Zone;Hors_Zone;Nuit;M;7650
202004;JO;Lualaba;Hors_Zone;Hors_Zone;Nuit;NA;4822
202004;JO;Lualaba;Hors_Zone;Lualaba;Jour;F;7550
202004;JO;Lualaba;Hors_Zone;Lualaba;Jour;M;18472
202004;JO;Lualaba;Hors_Zone;Lualaba;Jour;NA;8308
202004;JO;Lualaba;Hors_Zone;Lualaba;Nuit;F;2101
202004;JO;Lualaba;Hors_Zone;Lualaba;Nuit;M;5024
202004;JO;Lualaba;Hors_Zone;Lualaba;Nuit;NA;2426
202004;JO;Lualaba;Lualaba;Haut-Katanga;Jour;F;24
202004;JO;Lualaba;Lualaba;Haut-Katanga;Jour;M;217
202004;JO;Lualaba;Lualaba;Haut-Katanga;Nuit;M;175
202004;JO;Lualaba;Lualaba;Hors_Zone;Jour;F;497
202004;JO;Lualaba;Lualaba;Hors_Zone;Jour;M;1154
202004;JO;Lualaba;Lualaba;Hors_Zone;Jour;NA;639
202004;JO;Lualaba;Lualaba;Hors_Zone;Nuit;F;580
202004;JO;Lualaba;Lualaba;Hors_Zone;Nuit;M;1415
202004;JO;Lualaba;Lualaba;Hors_Zone;Nuit;NA;799
202004;JO;Lualaba;Lualaba;Lualaba;Jour;F;36105
202004;JO;Lualaba;Lualaba;Lualaba;Jour;M;92896
202004;JO;Lualaba;Lualaba;Lualaba;Jour;NA;40543
202004;JO;Lualaba;Lualaba;Lualaba;Nuit;F;34378
202004;JO;Lualaba;Lualaba;Lualaba;Nuit;M;88248
202004;JO;Lualaba;Lualaba;Lualaba;Nuit;NA;38302
202004;JO;Mai-Ndombe;Hors_Zone;Hors_Zone;Jour;F;434
202004;JO;Mai-Ndombe;Hors_Zone;Hors_Zone;Jour;M;1132
202004;JO;Mai-Ndombe;Hors_Zone;Hors_Zone;Jour;NA;501
202004;JO;Mai-Ndombe;Hors_Zone;Hors_Zone;Nuit;F;72
202004;JO;Mai-Ndombe;Hors_Zone;Hors_Zone;Nuit;M;383
202004;JO;Mai-Ndombe;Hors_Zone;Hors_Zone;Nuit;NA;71
202004;JO;Mai-Ndombe;Hors_Zone;Mai-Ndombe;Jour;M;237
202004;JO;Mai-Ndombe;Hors_Zone;Mai-Ndombe;Nuit;M;140
202004;JO;Mai-Ndombe;Mai-Ndombe;Hors_Zone;Nuit;M;25
202004;JO;Mai-Ndombe;Mai-Ndombe;Mai-Ndombe;Jour;M;90
202004;JO;Mai-Ndombe;Mai-Ndombe;Mai-Ndombe;Nuit;M;90
202004;JO;Maniema;Hors_Zone;Hors_Zone;Jour;F;422
202004;JO;Maniema;Hors_Zone;Hors_Zone;Jour;M;1445
202004;JO;Maniema;Hors_Zone;Hors_Zone;Jour;NA;529
202004;JO;Maniema;Hors_Zone;Hors_Zone;Nuit;F;73
202004;JO;Maniema;Hors_Zone;Hors_Zone;Nuit;M;455
202004;JO;Maniema;Hors_Zone;Hors_Zone;Nuit;NA;186
202004;JO;Maniema;Hors_Zone;Maniema;Jour;F;124
202004;JO;Maniema;Hors_Zone;Maniema;Jour;M;683
202004;JO;Maniema;Hors_Zone;Maniema;Jour;NA;136
202004;JO;Maniema;Hors_Zone;Maniema;Nuit;F;41
202004;JO;Maniema;Hors_Zone;Maniema;Nuit;M;214
202004;JO;Maniema;Hors_Zone;Maniema;Nuit;NA;51
202004;JO;Maniema;Maniema;Hors_Zone;Jour;M;29
202004;JO;Maniema;Maniema;Hors_Zone;Nuit;M;29
202004;JO;Maniema;Maniema;Maniema;Jour;F;68
202004;JO;Maniema;Maniema;Maniema;Jour;M;689
202004;JO;Maniema;Maniema;Maniema;Jour;NA;126
202004;JO;Maniema;Maniema;Maniema;Nuit;F;93
202004;JO;Maniema;Maniema;Maniema;Nuit;M;662
202004;JO;Maniema;Maniema;Maniema;Nuit;NA;153
202004;JO;Mongala;Hors_Zone;Hors_Zone;Jour;F;561
202004;JO;Mongala;Hors_Zone;Hors_Zone;Jour;M;1588
202004;JO;Mongala;Hors_Zone;Hors_Zone;Jour;NA;575
202004;JO;Mongala;Hors_Zone;Hors_Zone;Nuit;F;140
202004;JO;Mongala;Hors_Zone;Hors_Zone;Nuit;M;642
202004;JO;Mongala;Hors_Zone;Hors_Zone;Nuit;NA;112
202004;JO;Mongala;Hors_Zone;Mongala;Jour;F;37
202004;JO;Mongala;Hors_Zone;Mongala;Jour;M;422
202004;JO;Mongala;Hors_Zone;Mongala;Jour;NA;33
202004;JO;Mongala;Hors_Zone;Mongala;Nuit;M;115
202004;JO;Mongala;Mongala;Hors_Zone;Jour;M;51
202004;JO;Mongala;Mongala;Hors_Zone;Nuit;M;72
202004;JO;Mongala;Mongala;Mongala;Jour;F;177
202004;JO;Mongala;Mongala;Mongala;Jour;M;698
202004;JO;Mongala;Mongala;Mongala;Jour;NA;169
202004;JO;Mongala;Mongala;Mongala;Nuit;F;135
202004;JO;Mongala;Mongala;Mongala;Nuit;M;601
202004;JO;Mongala;Mongala;Mongala;Nuit;NA;125
202004;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Jour;F;14672
202004;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Jour;M;35335
202004;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Jour;NA;17549
202004;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Nuit;F;4585
202004;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Nuit;M;11021
202004;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Nuit;NA;5795
202004;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Jour;F;11129
202004;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Jour;M;27950
202004;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Jour;NA;9580
202004;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Nuit;F;2654
202004;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Nuit;M;6542
202004;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Nuit;NA;2451
202004;JO;Nord-Kivu;Hors_Zone;Sud-Kivu;Jour;M;24
202004;JO;Nord-Kivu;Nord-Kivu;Hors_Zone;Jour;F;630
202004;JO;Nord-Kivu;Nord-Kivu;Hors_Zone;Jour;M;1604
202004;JO;Nord-Kivu;Nord-Kivu;Hors_Zone;Jour;NA;793
202004;JO;Nord-Kivu;Nord-Kivu;Hors_Zone;Nuit;F;892
202004;JO;Nord-Kivu;Nord-Kivu;Hors_Zone;Nuit;M;2119
202004;JO;Nord-Kivu;Nord-Kivu;Hors_Zone;Nuit;NA;1089
202004;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Jour;F;12055
202004;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Jour;M;31907
202004;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Jour;NA;11621
202004;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Nuit;F;9247
202004;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Nuit;M;24383
202004;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Nuit;NA;9095
202004;JO;Nord-Kivu;Sud-Kivu;Sud-Kivu;Jour;M;94
202004;JO;Nord-Kivu;Sud-Kivu;Sud-Kivu;Nuit;M;73
202004;JO;Nord-Ubangi;Hors_Zone;Hors_Zone;Jour;F;307
202004;JO;Nord-Ubangi;Hors_Zone;Hors_Zone;Jour;M;993
202004;JO;Nord-Ubangi;Hors_Zone;Hors_Zone;Jour;NA;217
202004;JO;Nord-Ubangi;Hors_Zone;Hors_Zone;Nuit;F;83
202004;JO;Nord-Ubangi;Hors_Zone;Hors_Zone;Nuit;M;545
202004;JO;Nord-Ubangi;Hors_Zone;Hors_Zone;Nuit;NA;23
202004;JO;Nord-Ubangi;Hors_Zone;Nord-Ubangi;Jour;M;422
202004;JO;Nord-Ubangi;Hors_Zone;Nord-Ubangi;Jour;NA;21
202004;JO;Nord-Ubangi;Hors_Zone;Nord-Ubangi;Nuit;M;103
202004;JO;Nord-Ubangi;Nord-Ubangi;Nord-Ubangi;Jour;M;268
202004;JO;Nord-Ubangi;Nord-Ubangi;Nord-Ubangi;Nuit;M;206
202004;JO;Sankuru;Hors_Zone;Hors_Zone;Jour;F;221
202004;JO;Sankuru;Hors_Zone;Hors_Zone;Jour;M;678
202004;JO;Sankuru;Hors_Zone;Hors_Zone;Jour;NA;186
202004;JO;Sankuru;Hors_Zone;Hors_Zone;Nuit;F;22
202004;JO;Sankuru;Hors_Zone;Hors_Zone;Nuit;M;152
202004;JO;Sankuru;Hors_Zone;Hors_Zone;Nuit;NA;53
202004;JO;Sankuru;Hors_Zone;Sankuru;Jour;F;50
202004;JO;Sankuru;Hors_Zone;Sankuru;Jour;M;218
202004;JO;Sankuru;Hors_Zone;Sankuru;Jour;NA;44
202004;JO;Sankuru;Hors_Zone;Sankuru;Nuit;M;44
202004;JO;Sankuru;Sankuru;Sankuru;Jour;M;69
202004;JO;Sankuru;Sankuru;Sankuru;Nuit;M;64
202004;JO;Sankuru;Sankuru;Sankuru;Nuit;NA;21
202004;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Jour;F;14677
202004;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Jour;M;32863
202004;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Jour;NA;16978
202004;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Nuit;F;5293
202004;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Nuit;M;11919
202004;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Nuit;NA;6252
202004;JO;Sud-Kivu;Hors_Zone;Nord-Kivu;Jour;M;47
202004;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Jour;F;8864
202004;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Jour;M;19323
202004;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Jour;NA;7175
202004;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Nuit;F;2474
202004;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Nuit;M;5461
202004;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Nuit;NA;2172
202004;JO;Sud-Kivu;Nord-Kivu;Nord-Kivu;Jour;M;89
202004;JO;Sud-Kivu;Nord-Kivu;Nord-Kivu;Nuit;M;72
202004;JO;Sud-Kivu;Sud-Kivu;Hors_Zone;Jour;F;689
202004;JO;Sud-Kivu;Sud-Kivu;Hors_Zone;Jour;M;1583
202004;JO;Sud-Kivu;Sud-Kivu;Hors_Zone;Jour;NA;849
202004;JO;Sud-Kivu;Sud-Kivu;Hors_Zone;Nuit;F;754
202004;JO;Sud-Kivu;Sud-Kivu;Hors_Zone;Nuit;M;1833
202004;JO;Sud-Kivu;Sud-Kivu;Hors_Zone;Nuit;NA;969
202004;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Jour;F;11506
202004;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Jour;M;27149
202004;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Jour;NA;9709
202004;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Nuit;F;9155
202004;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Nuit;M;21653
202004;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Nuit;NA;7828
202004;JO;Sud-Ubangi;Hors_Zone;Hors_Zone;Jour;F;487
202004;JO;Sud-Ubangi;Hors_Zone;Hors_Zone;Jour;M;1335
202004;JO;Sud-Ubangi;Hors_Zone;Hors_Zone;Jour;NA;399
202004;JO;Sud-Ubangi;Hors_Zone;Hors_Zone;Nuit;F;64
202004;JO;Sud-Ubangi;Hors_Zone;Hors_Zone;Nuit;M;321
202004;JO;Sud-Ubangi;Hors_Zone;Sud-Ubangi;Jour;F;73
202004;JO;Sud-Ubangi;Hors_Zone;Sud-Ubangi;Jour;M;334
202004;JO;Sud-Ubangi;Hors_Zone;Sud-Ubangi;Jour;NA;21
202004;JO;Sud-Ubangi;Hors_Zone;Sud-Ubangi;Nuit;M;145
202004;JO;Sud-Ubangi;Sud-Ubangi;Hors_Zone;Nuit;M;42
202004;JO;Sud-Ubangi;Sud-Ubangi;Hors_Zone;Nuit;NA;35
202004;JO;Sud-Ubangi;Sud-Ubangi;Sud-Ubangi;Jour;M;144
202004;JO;Sud-Ubangi;Sud-Ubangi;Sud-Ubangi;Nuit;M;97
202004;JO;Tanganyika;Hors_Zone;Hors_Zone;Jour;F;1272
202004;JO;Tanganyika;Hors_Zone;Hors_Zone;Jour;M;3108
202004;JO;Tanganyika;Hors_Zone;Hors_Zone;Jour;NA;1116
202004;JO;Tanganyika;Hors_Zone;Hors_Zone;Nuit;F;180
202004;JO;Tanganyika;Hors_Zone;Hors_Zone;Nuit;M;712
202004;JO;Tanganyika;Hors_Zone;Hors_Zone;Nuit;NA;115
202004;JO;Tanganyika;Hors_Zone;Tanganyika;Jour;F;425
202004;JO;Tanganyika;Hors_Zone;Tanganyika;Jour;M;1116
202004;JO;Tanganyika;Hors_Zone;Tanganyika;Jour;NA;292
202004;JO;Tanganyika;Hors_Zone;Tanganyika;Nuit;F;21
202004;JO;Tanganyika;Hors_Zone;Tanganyika;Nuit;M;268
202004;JO;Tanganyika;Hors_Zone;Tanganyika;Nuit;NA;21
202004;JO;Tanganyika;Tanganyika;Hors_Zone;Jour;M;22
202004;JO;Tanganyika;Tanganyika;Tanganyika;Jour;F;85
202004;JO;Tanganyika;Tanganyika;Tanganyika;Jour;M;412
