Period;Day_type;NightZone;DayZone;Home_Category;Activity_Category;Gender;Volume
202004;JO;Ituri;Inconnue;Outside_Resident;Outside_Worker;M;142
202004;JO;Ituri;Inconnue;Outside_Resident;Home_Zone_Worker;M;47
202004;JO;Ituri;Inconnue;Home_Zone_Resident;Outside_Worker;M;49
202004;JO;Ituri;Inconnue;Home_Zone_Resident;Home_Zone_Worker;M;80
202004;JO;Ituri;Ituri;4;Outside_Worker;NA;42
202004;JO;Ituri;Ituri;Outside_Resident;Outside_Worker;F;363
202004;JO;Ituri;Ituri;Outside_Resident;Outside_Worker;M;1010
202004;JO;Ituri;Ituri;Outside_Resident;Outside_Worker;NA;368
202004;JO;Ituri;Ituri;Outside_Resident;Home_Activity_Zone_Worker;F;28
202004;JO;Ituri;Ituri;Outside_Resident;Home_Activity_Zone_Worker;M;380
202004;JO;Ituri;Ituri;Outside_Resident;Home_Activity_Zone_Worker;NA;25
202004;JO;Ituri;Ituri;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;F;555
202004;JO;Ituri;Ituri;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;M;1613
202004;JO;Ituri;Ituri;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NA;619
202004;JO;Kasai;Inconnue;4;4;M;41
202004;JO;Kasai;Inconnue;4;4;NA;82
202004;JO;Kasai;Inconnue;Outside_Resident;Outside_Worker;F;129
202004;JO;Kasai;Inconnue;Outside_Resident;Outside_Worker;M;394
202004;JO;Kasai;Inconnue;Outside_Resident;Outside_Worker;NA;167
202004;JO;Kasai;Inconnue;Outside_Resident;Home_Zone_Worker;F;22
202004;JO;Kasai;Inconnue;Outside_Resident;Home_Zone_Worker;M;29
202004;JO;Kasai;Inconnue;Home_Zone_Resident;Outside_Worker;M;40
202004;JO;Kasai;Inconnue;Home_Zone_Resident;Outside_Worker;NA;23
202004;JO;Kasai;Inconnue;Home_Zone_Resident;Home_Zone_Worker;M;46
202004;JO;Kasai;Kasai;4;4;M;78
202004;JO;Kasai;Kasai;Outside_Resident;Outside_Worker;F;292
202004;JO;Kasai;Kasai;Outside_Resident;Outside_Worker;M;881
202004;JO;Kasai;Kasai;Outside_Resident;Outside_Worker;NA;404
202004;JO;Kasai;Kasai;Outside_Resident;Home_Activity_Zone_Worker;F;21
202004;JO;Kasai;Kasai;Outside_Resident;Home_Activity_Zone_Worker;M;98
202004;JO;Kasai;Kasai;Home_Activity_Zone_Resident;Outside_Worker;M;69
202004;JO;Kasai;Kasai;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;F;197
202004;JO;Kasai;Kasai;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;M;637
202004;JO;Kasai;Kasai;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NA;239
202004;JO;Kasai-Central;Inconnue;Outside_Resident;Outside_Worker;F;100
202004;JO;Kasai-Central;Inconnue;Outside_Resident;Outside_Worker;M;470
202004;JO;Kasai-Central;Inconnue;Outside_Resident;Outside_Worker;NA;257
202004;JO;Kasai-Central;Inconnue;Outside_Resident;Home_Zone_Worker;M;100
202004;JO;Kasai-Central;Inconnue;Home_Zone_Resident;Home_Zone_Worker;F;150
202004;JO;Kasai-Central;Inconnue;Home_Zone_Resident;Home_Zone_Worker;M;518
202004;JO;Kasai-Central;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NA;164
202004;JO;Kasai-Central;Kasai;Outside_Resident;Outside_Worker;NA;31
202004;JO;Kasai-Central;Kasai;Home_Zone_Resident;Home_Zone_Worker;NA;40
202004;JO;Kasai-Central;Kasai-Central;Outside_Resident;Outside_Worker;F;460
202004;JO;Kasai-Central;Kasai-Central;Outside_Resident;Outside_Worker;M;1156
202004;JO;Kasai-Central;Kasai-Central;Outside_Resident;Outside_Worker;NA;533
202004;JO;Kasai-Central;Kasai-Central;Outside_Resident;Home_Activity_Zone_Worker;F;322
202004;JO;Kasai-Central;Kasai-Central;Outside_Resident;Home_Activity_Zone_Worker;M;855
202004;JO;Kasai-Central;Kasai-Central;Outside_Resident;Home_Activity_Zone_Worker;NA;272
202004;JO;Kasai-Central;Kasai-Central;Home_Activity_Zone_Resident;Outside_Worker;M;23
202004;JO;Kasai-Central;Kasai-Central;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;F;1040
202004;JO;Kasai-Central;Kasai-Central;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;M;2602
202004;JO;Kasai-Central;Kasai-Central;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NA;939
202004;JO;Kasai-Central;Kasai-Oriental;Home_Zone_Resident;Home_Zone_Worker;M;26
202004;JO;Kasai-Central;Lomami;Activity_Zone_Resident;Outside_Worker;NA;81
202004;JO;Kasai-Oriental;Inconnue;4;4;M;37
202004;JO;Kasai-Oriental;Inconnue;4;Outside_Worker;NA;41
202004;JO;Kasai-Oriental;Inconnue;Outside_Resident;Outside_Worker;F;972
202004;JO;Kasai-Oriental;Inconnue;Outside_Resident;Outside_Worker;M;1864
202004;JO;Kasai-Oriental;Inconnue;Outside_Resident;Outside_Worker;NA;1488
202004;JO;Kasai-Oriental;Inconnue;Outside_Resident;Home_Zone_Worker;F;131
202004;JO;Kasai-Oriental;Inconnue;Outside_Resident;Home_Zone_Worker;M;295
202004;JO;Kasai-Oriental;Inconnue;Outside_Resident;Home_Zone_Worker;NA;153
202004;JO;Kasai-Oriental;Inconnue;Home_Zone_Resident;Outside_Worker;F;66
202004;JO;Kasai-Oriental;Inconnue;Home_Zone_Resident;Outside_Worker;M;251
202004;JO;Kasai-Oriental;Inconnue;Home_Zone_Resident;Outside_Worker;NA;117
202004;JO;Kasai-Oriental;Inconnue;Home_Zone_Resident;Home_Zone_Worker;F;290
202004;JO;Kasai-Oriental;Inconnue;Home_Zone_Resident;Home_Zone_Worker;M;783
202004;JO;Kasai-Oriental;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NA;290
202004;JO;Kasai-Oriental;Kasai-Central;Outside_Resident;Outside_Worker;M;59
202004;JO;Kasai-Oriental;Kasai-Central;Outside_Resident;Activity_Zone_Worker;M;33
202004;JO;Kasai-Oriental;Kasai-Oriental;4;4;M;25
202004;JO;Kasai-Oriental;Kasai-Oriental;4;Home_Activity_Zone_Worker;M;21
202004;JO;Kasai-Oriental;Kasai-Oriental;Outside_Resident;4;M;82
202004;JO;Kasai-Oriental;Kasai-Oriental;Outside_Resident;Outside_Worker;F;3240
202004;JO;Kasai-Oriental;Kasai-Oriental;Outside_Resident;Outside_Worker;M;6658
202004;JO;Kasai-Oriental;Kasai-Oriental;Outside_Resident;Outside_Worker;NA;3976
202004;JO;Kasai-Oriental;Kasai-Oriental;Outside_Resident;Home_Activity_Zone_Worker;F;1273
202004;JO;Kasai-Oriental;Kasai-Oriental;Outside_Resident;Home_Activity_Zone_Worker;M;2650
202004;JO;Kasai-Oriental;Kasai-Oriental;Outside_Resident;Home_Activity_Zone_Worker;NA;1313
202004;JO;Kasai-Oriental;Kasai-Oriental;Home_Activity_Zone_Resident;4;M;21
202004;JO;Kasai-Oriental;Kasai-Oriental;Home_Activity_Zone_Resident;Outside_Worker;F;210
202004;JO;Kasai-Oriental;Kasai-Oriental;Home_Activity_Zone_Resident;Outside_Worker;M;550
202004;JO;Kasai-Oriental;Kasai-Oriental;Home_Activity_Zone_Resident;Outside_Worker;NA;305
202004;JO;Kasai-Oriental;Kasai-Oriental;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;F;4194
202004;JO;Kasai-Oriental;Kasai-Oriental;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;M;9326
202004;JO;Kasai-Oriental;Kasai-Oriental;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NA;3144
202004;JO;Kasai-Oriental;Lomami;Outside_Resident;Outside_Worker;M;118
202004;JO;Kasai-Oriental;Lomami;Outside_Resident;Outside_Worker;NA;41
202004;JO;Kasai-Oriental;Lomami;Outside_Resident;Activity_Zone_Worker;M;42
202004;JO;Kasai-Oriental;Lomami;Outside_Resident;Home_Zone_Worker;NA;41
202004;JO;Kasai-Oriental;Lomami;Activity_Zone_Resident;Activity_Zone_Worker;M;23
202004;JO;Kasai-Oriental;Lomami;Home_Zone_Resident;Home_Zone_Worker;M;41
202004;JO;Kinshasa;Inconnue;4;4;M;146
202004;JO;Kinshasa;Inconnue;Outside_Resident;4;M;31
202004;JO;Kinshasa;Inconnue;Outside_Resident;Outside_Worker;F;5787
202004;JO;Kinshasa;Inconnue;Outside_Resident;Outside_Worker;M;12745
202004;JO;Kinshasa;Inconnue;Outside_Resident;Outside_Worker;NA;6858
202004;JO;Kinshasa;Inconnue;Outside_Resident;Home_Zone_Worker;F;586
202004;JO;Kinshasa;Inconnue;Outside_Resident;Home_Zone_Worker;M;1540
202004;JO;Kinshasa;Inconnue;Outside_Resident;Home_Zone_Worker;NA;603
202004;JO;Kinshasa;Inconnue;Home_Zone_Resident;4;F;24
202004;JO;Kinshasa;Inconnue;Home_Zone_Resident;Outside_Worker;F;1023
202004;JO;Kinshasa;Inconnue;Home_Zone_Resident;Outside_Worker;M;2177
202004;JO;Kinshasa;Inconnue;Home_Zone_Resident;Outside_Worker;NA;999
202004;JO;Kinshasa;Inconnue;Home_Zone_Resident;Home_Zone_Worker;F;4382
202004;JO;Kinshasa;Inconnue;Home_Zone_Resident;Home_Zone_Worker;M;10003
202004;JO;Kinshasa;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NA;4019
202004;JO;Kinshasa;Kinshasa;4;4;F;1857
202004;JO;Kinshasa;Kinshasa;4;4;M;6457
202004;JO;Kinshasa;Kinshasa;4;4;NA;1710
202004;JO;Kinshasa;Kinshasa;4;Outside_Worker;M;129
202004;JO;Kinshasa;Kinshasa;4;Home_Activity_Zone_Worker;F;84
202004;JO;Kinshasa;Kinshasa;4;Home_Activity_Zone_Worker;M;444
202004;JO;Kinshasa;Kinshasa;4;Home_Activity_Zone_Worker;NA;30
202004;JO;Kinshasa;Kinshasa;Outside_Resident;4;F;95
202004;JO;Kinshasa;Kinshasa;Outside_Resident;4;M;451
202004;JO;Kinshasa;Kinshasa;Outside_Resident;4;NA;130
202004;JO;Kinshasa;Kinshasa;Outside_Resident;Outside_Worker;F;16864
202004;JO;Kinshasa;Kinshasa;Outside_Resident;Outside_Worker;M;38843
202004;JO;Kinshasa;Kinshasa;Outside_Resident;Outside_Worker;NA;16549
202004;JO;Kinshasa;Kinshasa;Outside_Resident;Home_Activity_Zone_Worker;F;6212
202004;JO;Kinshasa;Kinshasa;Outside_Resident;Home_Activity_Zone_Worker;M;15052
202004;JO;Kinshasa;Kinshasa;Outside_Resident;Home_Activity_Zone_Worker;NA;5544
202004;JO;Kinshasa;Kinshasa;Home_Activity_Zone_Resident;4;F;29
202004;JO;Kinshasa;Kinshasa;Home_Activity_Zone_Resident;4;M;304
202004;JO;Kinshasa;Kinshasa;Home_Activity_Zone_Resident;Outside_Worker;F;1459
202004;JO;Kinshasa;Kinshasa;Home_Activity_Zone_Resident;Outside_Worker;M;3360
202004;JO;Kinshasa;Kinshasa;Home_Activity_Zone_Resident;Outside_Worker;NA;1494
202004;JO;Kinshasa;Kinshasa;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;F;49093
202004;JO;Kinshasa;Kinshasa;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;M;120094
202004;JO;Kinshasa;Kinshasa;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NA;40175
202004;JO;Kinshasa;Kongo-Central;Outside_Resident;Outside_Worker;M;111
202004;JO;Kinshasa;Kongo-Central;Outside_Resident;Activity_Zone_Worker;M;67
202004;JO;Kinshasa;Kongo-Central;Activity_Zone_Resident;Activity_Zone_Worker;F;58
202004;JO;Kinshasa;Kongo-Central;Activity_Zone_Resident;Activity_Zone_Worker;M;670
202004;JO;Kinshasa;Kongo-Central;Activity_Zone_Resident;Activity_Zone_Worker;NA;90
202004;JO;Kinshasa;Kongo-Central;Home_Zone_Resident;Home_Zone_Worker;F;62
202004;JO;Kinshasa;Kongo-Central;Home_Zone_Resident;Home_Zone_Worker;M;205
202004;JO;Kinshasa;Kongo-Central;Home_Zone_Resident;Home_Zone_Worker;NA;32
202004;JO;Kongo-Central;Inconnue;4;4;M;71
202004;JO;Kongo-Central;Inconnue;4;Outside_Worker;M;30
202004;JO;Kongo-Central;Inconnue;4;Home_Zone_Worker;M;27
202004;JO;Kongo-Central;Inconnue;4;Home_Zone_Worker;NA;37
202004;JO;Kongo-Central;Inconnue;Outside_Resident;4;M;27
202004;JO;Kongo-Central;Inconnue;Outside_Resident;Outside_Worker;F;6835
202004;JO;Kongo-Central;Inconnue;Outside_Resident;Outside_Worker;M;14651
202004;JO;Kongo-Central;Inconnue;Outside_Resident;Outside_Worker;NA;7682
202004;JO;Kongo-Central;Inconnue;Outside_Resident;Home_Zone_Worker;F;2297
202004;JO;Kongo-Central;Inconnue;Outside_Resident;Home_Zone_Worker;M;5059
202004;JO;Kongo-Central;Inconnue;Outside_Resident;Home_Zone_Worker;NA;2271
202004;JO;Kongo-Central;Inconnue;Home_Zone_Resident;4;M;82
202004;JO;Kongo-Central;Inconnue;Home_Zone_Resident;Outside_Worker;F;4102
202004;JO;Kongo-Central;Inconnue;Home_Zone_Resident;Outside_Worker;M;9333
202004;JO;Kongo-Central;Inconnue;Home_Zone_Resident;Outside_Worker;NA;4101
202004;JO;Kongo-Central;Inconnue;Home_Zone_Resident;Home_Zone_Worker;F;39625
202004;JO;Kongo-Central;Inconnue;Home_Zone_Resident;Home_Zone_Worker;M;93972
202004;JO;Kongo-Central;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NA;36366
202004;JO;Kongo-Central;Kinshasa;Outside_Resident;Home_Zone_Worker;M;33
202004;JO;Kongo-Central;Kinshasa;Activity_Zone_Resident;Activity_Zone_Worker;M;112
202004;JO;Kongo-Central;Kinshasa;Home_Zone_Resident;Outside_Worker;M;61
202004;JO;Kongo-Central;Kinshasa;Home_Zone_Resident;Activity_Zone_Worker;M;47
202004;JO;Kongo-Central;Kinshasa;Home_Zone_Resident;Home_Zone_Worker;F;145
202004;JO;Kongo-Central;Kinshasa;Home_Zone_Resident;Home_Zone_Worker;M;975
202004;JO;Kongo-Central;Kinshasa;Home_Zone_Resident;Home_Zone_Worker;NA;149
202004;JO;Kongo-Central;Kongo-Central;4;4;F;1902
202004;JO;Kongo-Central;Kongo-Central;4;4;M;6220
202004;JO;Kongo-Central;Kongo-Central;4;4;NA;1359
202004;JO;Kongo-Central;Kongo-Central;4;Outside_Worker;M;99
202004;JO;Kongo-Central;Kongo-Central;4;Home_Activity_Zone_Worker;F;149
202004;JO;Kongo-Central;Kongo-Central;4;Home_Activity_Zone_Worker;M;873
202004;JO;Kongo-Central;Kongo-Central;4;Home_Activity_Zone_Worker;NA;116
202004;JO;Kongo-Central;Kongo-Central;Outside_Resident;4;F;23
202004;JO;Kongo-Central;Kongo-Central;Outside_Resident;4;M;218
202004;JO;Kongo-Central;Kongo-Central;Outside_Resident;4;NA;27
202004;JO;Kongo-Central;Kongo-Central;Outside_Resident;Outside_Worker;F;23257
202004;JO;Kongo-Central;Kongo-Central;Outside_Resident;Outside_Worker;M;52902
202004;JO;Kongo-Central;Kongo-Central;Outside_Resident;Outside_Worker;NA;23983
202004;JO;Kongo-Central;Kongo-Central;Outside_Resident;Home_Activity_Zone_Worker;F;16799
202004;JO;Kongo-Central;Kongo-Central;Outside_Resident;Home_Activity_Zone_Worker;M;38757
202004;JO;Kongo-Central;Kongo-Central;Outside_Resident;Home_Activity_Zone_Worker;NA;15946
202004;JO;Kongo-Central;Kongo-Central;Home_Activity_Zone_Resident;4;F;309
202004;JO;Kongo-Central;Kongo-Central;Home_Activity_Zone_Resident;4;M;1152
202004;JO;Kongo-Central;Kongo-Central;Home_Activity_Zone_Resident;4;NA;305
202004;JO;Kongo-Central;Kongo-Central;Home_Activity_Zone_Resident;Outside_Worker;F;4721
202004;JO;Kongo-Central;Kongo-Central;Home_Activity_Zone_Resident;Outside_Worker;M;10595
202004;JO;Kongo-Central;Kongo-Central;Home_Activity_Zone_Resident;Outside_Worker;NA;4666
202004;JO;Kongo-Central;Kongo-Central;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;F;636939
202004;JO;Kongo-Central;Kongo-Central;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;M;1697099
202004;JO;Kongo-Central;Kongo-Central;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NA;533331
202004;JO;Kwango;Inconnue;Outside_Resident;Outside_Worker;F;24
202004;JO;Kwango;Kwango;Outside_Resident;Outside_Worker;F;40
202004;JO;Kwango;Kwango;Outside_Resident;Outside_Worker;M;61
202004;JO;Kwango;Kwango;Outside_Resident;Home_Activity_Zone_Worker;M;47
202004;JO;Kwilu;Inconnue;Outside_Resident;Outside_Worker;M;49
202004;JO;Kwilu;Inconnue;Outside_Resident;Home_Zone_Worker;M;137
202004;JO;Kwilu;Kwilu;Outside_Resident;Outside_Worker;F;221
202004;JO;Kwilu;Kwilu;Outside_Resident;Outside_Worker;M;709
202004;JO;Kwilu;Kwilu;Outside_Resident;Outside_Worker;NA;147
202004;JO;Kwilu;Kwilu;Outside_Resident;Home_Activity_Zone_Worker;F;24
202004;JO;Kwilu;Kwilu;Outside_Resident;Home_Activity_Zone_Worker;M;202
202004;JO;Kwilu;Kwilu;Home_Activity_Zone_Resident;Outside_Worker;M;24
202004;JO;Kwilu;Kwilu;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;F;35
202004;JO;Kwilu;Kwilu;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;M;331
202004;JO;Kwilu;Kwilu;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NA;31
202004;JO;Lomami;Inconnue;Outside_Resident;Outside_Worker;F;566
202004;JO;Lomami;Inconnue;Outside_Resident;Outside_Worker;M;1196
202004;JO;Lomami;Inconnue;Outside_Resident;Outside_Worker;NA;733
202004;JO;Lomami;Inconnue;Outside_Resident;Home_Zone_Worker;F;55
202004;JO;Lomami;Inconnue;Outside_Resident;Home_Zone_Worker;M;191
202004;JO;Lomami;Inconnue;Outside_Resident;Home_Zone_Worker;NA;26
202004;JO;Lomami;Inconnue;Home_Zone_Resident;Outside_Worker;F;21
202004;JO;Lomami;Inconnue;Home_Zone_Resident;Outside_Worker;M;192
202004;JO;Lomami;Inconnue;Home_Zone_Resident;Outside_Worker;NA;106
202004;JO;Lomami;Inconnue;Home_Zone_Resident;Home_Zone_Worker;F;437
202004;JO;Lomami;Inconnue;Home_Zone_Resident;Home_Zone_Worker;M;916
202004;JO;Lomami;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NA;330
202004;JO;Lomami;Kasai-Oriental;Outside_Resident;Outside_Worker;F;47
202004;JO;Lomami;Kasai-Oriental;Outside_Resident;Outside_Worker;M;103
202004;JO;Lomami;Kasai-Oriental;Outside_Resident;Outside_Worker;NA;25
202004;JO;Lomami;Kasai-Oriental;Home_Zone_Resident;Activity_Zone_Worker;M;23
202004;JO;Lomami;Kasai-Oriental;Home_Zone_Resident;Home_Zone_Worker;M;86
202004;JO;Lomami;Lomami;4;4;M;89
202004;JO;Lomami;Lomami;Outside_Resident;4;M;27
202004;JO;Lomami;Lomami;Outside_Resident;Outside_Worker;F;1925
202004;JO;Lomami;Lomami;Outside_Resident;Outside_Worker;M;3622
202004;JO;Lomami;Lomami;Outside_Resident;Outside_Worker;NA;1900
202004;JO;Lomami;Lomami;Outside_Resident;Home_Activity_Zone_Worker;F;595
202004;JO;Lomami;Lomami;Outside_Resident;Home_Activity_Zone_Worker;M;1265
202004;JO;Lomami;Lomami;Outside_Resident;Home_Activity_Zone_Worker;NA;538
202004;JO;Lomami;Lomami;Home_Activity_Zone_Resident;Outside_Worker;F;157
202004;JO;Lomami;Lomami;Home_Activity_Zone_Resident;Outside_Worker;M;322
202004;JO;Lomami;Lomami;Home_Activity_Zone_Resident;Outside_Worker;NA;225
202004;JO;Lomami;Lomami;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;F;2630
202004;JO;Lomami;Lomami;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;M;5258
202004;JO;Lomami;Lomami;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NA;1891
202004;JO;Lualaba;Haut-Katanga;Outside_Resident;Home_Zone_Worker;M;26
202004;JO;Lualaba;Haut-Katanga;Activity_Zone_Resident;Activity_Zone_Worker;M;70
202004;JO;Lualaba;Haut-Katanga;Home_Zone_Resident;Home_Zone_Worker;M;138
202004;JO;Lualaba;Inconnue;4;4;F;25
202004;JO;Lualaba;Inconnue;4;4;M;141
202004;JO;Lualaba;Inconnue;Outside_Resident;4;M;29
202004;JO;Lualaba;Inconnue;Outside_Resident;Outside_Worker;F;629
202004;JO;Lualaba;Inconnue;Outside_Resident;Outside_Worker;M;1535
202004;JO;Lualaba;Inconnue;Outside_Resident;Outside_Worker;NA;1037
202004;JO;Lualaba;Inconnue;Outside_Resident;Home_Zone_Worker;F;126
202004;JO;Lualaba;Inconnue;Outside_Resident;Home_Zone_Worker;M;485
202004;JO;Lualaba;Inconnue;Outside_Resident;Home_Zone_Worker;NA;106
202004;JO;Lualaba;Inconnue;Home_Zone_Resident;4;M;21
202004;JO;Lualaba;Inconnue;Home_Zone_Resident;Outside_Worker;F;90
202004;JO;Lualaba;Inconnue;Home_Zone_Resident;Outside_Worker;M;465
202004;JO;Lualaba;Inconnue;Home_Zone_Resident;Outside_Worker;NA;246
202004;JO;Lualaba;Inconnue;Home_Zone_Resident;Home_Zone_Worker;F;1618
202004;JO;Lualaba;Inconnue;Home_Zone_Resident;Home_Zone_Worker;M;3800
202004;JO;Lualaba;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NA;1873
202004;JO;Lualaba;Lualaba;4;4;F;305
202004;JO;Lualaba;Lualaba;4;4;M;965
202004;JO;Lualaba;Lualaba;4;4;NA;264
202004;JO;Lualaba;Lualaba;4;Home_Activity_Zone_Worker;M;135
202004;JO;Lualaba;Lualaba;Outside_Resident;4;F;49
202004;JO;Lualaba;Lualaba;Outside_Resident;4;M;210
202004;JO;Lualaba;Lualaba;Outside_Resident;4;NA;30
202004;JO;Lualaba;Lualaba;Outside_Resident;Outside_Worker;F;2709
202004;JO;Lualaba;Lualaba;Outside_Resident;Outside_Worker;M;6072
202004;JO;Lualaba;Lualaba;Outside_Resident;Outside_Worker;NA;3739
202004;JO;Lualaba;Lualaba;Outside_Resident;Home_Activity_Zone_Worker;F;1852
202004;JO;Lualaba;Lualaba;Outside_Resident;Home_Activity_Zone_Worker;M;4509
202004;JO;Lualaba;Lualaba;Outside_Resident;Home_Activity_Zone_Worker;NA;2176
202004;JO;Lualaba;Lualaba;Home_Activity_Zone_Resident;4;F;23
202004;JO;Lualaba;Lualaba;Home_Activity_Zone_Resident;4;M;194
202004;JO;Lualaba;Lualaba;Home_Activity_Zone_Resident;Outside_Worker;F;353
202004;JO;Lualaba;Lualaba;Home_Activity_Zone_Resident;Outside_Worker;M;863
202004;JO;Lualaba;Lualaba;Home_Activity_Zone_Resident;Outside_Worker;NA;502
202004;JO;Lualaba;Lualaba;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;F;32646
202004;JO;Lualaba;Lualaba;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;M;84212
202004;JO;Lualaba;Lualaba;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NA;36407
202004;JO;Mai-Ndombe;Inconnue;Outside_Resident;Outside_Worker;F;22
202004;JO;Mai-Ndombe;Inconnue;Outside_Resident;Outside_Worker;M;123
202004;JO;Mai-Ndombe;Inconnue;Home_Zone_Resident;Outside_Worker;M;27
202004;JO;Mai-Ndombe;Mai-Ndombe;Outside_Resident;Outside_Worker;F;40
202004;JO;Mai-Ndombe;Mai-Ndombe;Outside_Resident;Outside_Worker;M;224
202004;JO;Mai-Ndombe;Mai-Ndombe;Outside_Resident;Outside_Worker;NA;27
202004;JO;Mai-Ndombe;Mai-Ndombe;Outside_Resident;Home_Activity_Zone_Worker;M;141
202004;JO;Mai-Ndombe;Mai-Ndombe;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;M;68
202004;JO;Maniema;Inconnue;Outside_Resident;Outside_Worker;M;117
202004;JO;Maniema;Inconnue;Outside_Resident;Outside_Worker;NA;43
202004;JO;Maniema;Inconnue;Outside_Resident;Home_Zone_Worker;F;22
202004;JO;Maniema;Inconnue;Outside_Resident;Home_Zone_Worker;M;72
202004;JO;Maniema;Inconnue;Home_Zone_Resident;Home_Zone_Worker;M;45
202004;JO;Maniema;Maniema;Outside_Resident;Outside_Worker;F;28
202004;JO;Maniema;Maniema;Outside_Resident;Outside_Worker;M;331
202004;JO;Maniema;Maniema;Outside_Resident;Outside_Worker;NA;127
202004;JO;Maniema;Maniema;Outside_Resident;Home_Activity_Zone_Worker;M;139
202004;JO;Maniema;Maniema;Outside_Resident;Home_Activity_Zone_Worker;NA;22
202004;JO;Maniema;Maniema;Home_Activity_Zone_Resident;Outside_Worker;M;31
202004;JO;Maniema;Maniema;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;F;91
202004;JO;Maniema;Maniema;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;M;610
202004;JO;Maniema;Maniema;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NA;142
202004;JO;Mongala;Inconnue;Outside_Resident;Outside_Worker;M;68
202004;JO;Mongala;Inconnue;Home_Zone_Resident;Outside_Worker;M;23
202004;JO;Mongala;Inconnue;Home_Zone_Resident;Home_Zone_Worker;M;52
202004;JO;Mongala;Mongala;Outside_Resident;Outside_Worker;F;120
202004;JO;Mongala;Mongala;Outside_Resident;Outside_Worker;M;570
202004;JO;Mongala;Mongala;Outside_Resident;Outside_Worker;NA;87
202004;JO;Mongala;Mongala;Outside_Resident;Home_Activity_Zone_Worker;M;114
202004;JO;Mongala;Mongala;Home_Activity_Zone_Resident;Outside_Worker;M;28
202004;JO;Mongala;Mongala;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;F;112
202004;JO;Mongala;Mongala;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;M;551
202004;JO;Mongala;Mongala;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NA;101
202004;JO;Nord-Kivu;Inconnue;Outside_Resident;Outside_Worker;F;1106
202004;JO;Nord-Kivu;Inconnue;Outside_Resident;Outside_Worker;M;2514
202004;JO;Nord-Kivu;Inconnue;Outside_Resident;Outside_Worker;NA;1486
202004;JO;Nord-Kivu;Inconnue;Outside_Resident;Home_Zone_Worker;F;293
202004;JO;Nord-Kivu;Inconnue;Outside_Resident;Home_Zone_Worker;M;1083
202004;JO;Nord-Kivu;Inconnue;Outside_Resident;Home_Zone_Worker;NA;337
202004;JO;Nord-Kivu;Inconnue;Home_Zone_Resident;Outside_Worker;F;372
202004;JO;Nord-Kivu;Inconnue;Home_Zone_Resident;Outside_Worker;M;1067
202004;JO;Nord-Kivu;Inconnue;Home_Zone_Resident;Outside_Worker;NA;547
202004;JO;Nord-Kivu;Inconnue;Home_Zone_Resident;Home_Zone_Worker;F;1312
202004;JO;Nord-Kivu;Inconnue;Home_Zone_Resident;Home_Zone_Worker;M;3191
202004;JO;Nord-Kivu;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NA;1318
202004;JO;Nord-Kivu;Nord-Kivu;Outside_Resident;Outside_Worker;F;3475
202004;JO;Nord-Kivu;Nord-Kivu;Outside_Resident;Outside_Worker;M;8411
202004;JO;Nord-Kivu;Nord-Kivu;Outside_Resident;Outside_Worker;NA;4260
