Period;Day_type;Hour;Zone;TypeFlux;Home_Zone;Activity_Zone;Volume
202003;WE;22:00:00;Lomami;Sortie;Kasai-Oriental;Kasai-Oriental;33849
202003;WE;22:00:00;Lomami;Sortie;Kasai-Oriental;Lomami;5105
202003;WE;22:00:00;Lomami;Sortie;Lomami;Hors_Zone;1324
202003;WE;22:00:00;Lomami;Sortie;Lomami;Kasai-Oriental;3291
202003;WE;22:00:00;Lomami;Sortie;Lomami;Lomami;24069
202003;WE;22:00:00;Lualaba;Entree;Haut-Katanga;Haut-Katanga;42106
202003;WE;22:00:00;Lualaba;Entree;Haut-Katanga;Hors_Zone;683
202003;WE;22:00:00;Lualaba;Entree;Haut-Katanga;Lualaba;9217
202003;WE;22:00:00;Lualaba;Entree;Hors_Zone;Haut-Katanga;1485
202003;WE;22:00:00;Lualaba;Entree;Hors_Zone;Hors_Zone;2377
202003;WE;22:00:00;Lualaba;Entree;Lualaba;Haut-Katanga;3276
202003;WE;22:00:00;Lualaba;Entree;Lualaba;Lualaba;6108
202003;WE;22:00:00;Lualaba;Sortie;Haut-Katanga;Haut-Katanga;32127
202003;WE;22:00:00;Lualaba;Sortie;Haut-Katanga;Lualaba;4277
202003;WE;22:00:00;Lualaba;Sortie;Hors_Zone;Haut-Katanga;1305
202003;WE;22:00:00;Lualaba;Sortie;Hors_Zone;Hors_Zone;1926
202003;WE;22:00:00;Lualaba;Sortie;Lualaba;Haut-Katanga;3222
202003;WE;22:00:00;Lualaba;Sortie;Lualaba;Lualaba;7887
202003;WE;22:00:00;Nord-Kivu;Entree;Hors_Zone;Hors_Zone;4923
202003;WE;22:00:00;Nord-Kivu;Entree;Hors_Zone;Nord-Kivu;8346
202003;WE;22:00:00;Nord-Kivu;Entree;Hors_Zone;Sud-Kivu;4510
202003;WE;22:00:00;Nord-Kivu;Entree;Ituri;Hors_Zone;1267
202003;WE;22:00:00;Nord-Kivu;Entree;Nord-Kivu;Hors_Zone;2013
202003;WE;22:00:00;Nord-Kivu;Entree;Nord-Kivu;Nord-Kivu;24146
202003;WE;22:00:00;Nord-Kivu;Entree;Nord-Kivu;Sud-Kivu;5706
202003;WE;22:00:00;Nord-Kivu;Entree;Sud-Kivu;Nord-Kivu;4498
202003;WE;22:00:00;Nord-Kivu;Entree;Sud-Kivu;Sud-Kivu;22571
202003;WE;22:00:00;Nord-Kivu;Sortie;Hors_Zone;Hors_Zone;16788
202003;WE;22:00:00;Nord-Kivu;Sortie;Hors_Zone;Nord-Kivu;4379
202003;WE;22:00:00;Nord-Kivu;Sortie;Nord-Kivu;Nord-Kivu;29226
202003;WE;22:00:00;Nord-Kivu;Sortie;Nord-Kivu;Sud-Kivu;2025
202003;WE;22:00:00;Nord-Kivu;Sortie;Sud-Kivu;Hors_Zone;1888
202003;WE;22:00:00;Nord-Kivu;Sortie;Sud-Kivu;Nord-Kivu;8347
202003;WE;22:00:00;Nord-Kivu;Sortie;Sud-Kivu;Sud-Kivu;12662
202003;WE;22:00:00;Sud-Kivu;Entree;Hors_Zone;Hors_Zone;18441
202003;WE;22:00:00;Sud-Kivu;Entree;Hors_Zone;Nord-Kivu;4379
202003;WE;22:00:00;Sud-Kivu;Entree;Nord-Kivu;Hors_Zone;2202
202003;WE;22:00:00;Sud-Kivu;Entree;Nord-Kivu;Nord-Kivu;47213
202003;WE;22:00:00;Sud-Kivu;Entree;Nord-Kivu;Sud-Kivu;3385
202003;WE;22:00:00;Sud-Kivu;Entree;Sud-Kivu;Hors_Zone;4876
202003;WE;22:00:00;Sud-Kivu;Entree;Sud-Kivu;Nord-Kivu;11647
202003;WE;22:00:00;Sud-Kivu;Entree;Sud-Kivu;Sud-Kivu;7283
202003;WE;22:00:00;Sud-Kivu;Sortie;Hors_Zone;Hors_Zone;7940
202003;WE;22:00:00;Sud-Kivu;Sortie;Hors_Zone;Nord-Kivu;11413
202003;WE;22:00:00;Sud-Kivu;Sortie;Hors_Zone;Sud-Kivu;2219
202003;WE;22:00:00;Sud-Kivu;Sortie;Nord-Kivu;Hors_Zone;2013
202003;WE;22:00:00;Sud-Kivu;Sortie;Nord-Kivu;Nord-Kivu;44415
202003;WE;22:00:00;Sud-Kivu;Sortie;Nord-Kivu;Sud-Kivu;6559
202003;WE;22:00:00;Sud-Kivu;Sortie;Sud-Kivu;Nord-Kivu;8729
202003;WE;22:00:00;Sud-Kivu;Sortie;Sud-Kivu;Sud-Kivu;15758
202003;WE;22:30:00;Haut-Katanga;Entree;Haut-Katanga;Haut-Katanga;11830
202003;WE;22:30:00;Haut-Katanga;Entree;Haut-Katanga;Lualaba;1939
202003;WE;22:30:00;Haut-Katanga;Entree;Hors_Zone;Haut-Katanga;711
202003;WE;22:30:00;Haut-Katanga;Entree;Hors_Zone;Hors_Zone;734
202003;WE;22:30:00;Haut-Katanga;Entree;Lualaba;Haut-Katanga;3391
202003;WE;22:30:00;Haut-Katanga;Entree;Lualaba;Lualaba;12289
202003;WE;22:30:00;Haut-Katanga;Sortie;Haut-Katanga;Haut-Katanga;12939
202003;WE;22:30:00;Haut-Katanga;Sortie;Haut-Katanga;Lualaba;1396
202003;WE;22:30:00;Haut-Katanga;Sortie;Hors_Zone;Haut-Katanga;583
202003;WE;22:30:00;Haut-Katanga;Sortie;Hors_Zone;Hors_Zone;1087
202003;WE;22:30:00;Haut-Katanga;Sortie;Lualaba;Haut-Katanga;1522
202003;WE;22:30:00;Haut-Katanga;Sortie;Lualaba;Lualaba;9390
202003;WE;22:30:00;Haut-Lomami;Entree;Haut-Lomami;Hors_Zone;339
202003;WE;22:30:00;Haut-Lomami;Entree;Haut-Lomami;Kasai;19884
202003;WE;22:30:00;Haut-Lomami;Entree;Haut-Lomami;Lomami;667
202003;WE;22:30:00;Haut-Lomami;Entree;Hors_Zone;Hors_Zone;7034
202003;WE;22:30:00;Haut-Lomami;Entree;Kasai;Kasai;19067
202003;WE;22:30:00;Haut-Lomami;Entree;Lomami;Lomami;1469
202003;WE;22:30:00;Haut-Lomami;Sortie;Haut-Lomami;Haut-Lomami;662
202003;WE;22:30:00;Haut-Lomami;Sortie;Hors_Zone;Haut-Lomami;339
202003;WE;22:30:00;Haut-Lomami;Sortie;Hors_Zone;Hors_Zone;13685
202003;WE;22:30:00;Haut-Lomami;Sortie;Hors_Zone;Lomami;667
202003;WE;22:30:00;Haut-Lomami;Sortie;Kasai;Haut-Lomami;6674
202003;WE;22:30:00;Haut-Lomami;Sortie;Kasai;Hors_Zone;6628
202003;WE;22:30:00;Haut-Lomami;Sortie;Kasai;Kasai;25089
202003;WE;22:30:00;Haut-Lomami;Sortie;Lomami;Lomami;2517
202003;WE;22:30:00;Kasai;Entree;Haut-Lomami;Haut-Lomami;5528
202003;WE;22:30:00;Kasai;Entree;Hors_Zone;Hors_Zone;14057
202003;WE;22:30:00;Kasai;Entree;Kwilu;Kwilu;12562
202003;WE;22:30:00;Kasai;Sortie;Haut-Lomami;Kasai;12156
202003;WE;22:30:00;Kasai;Sortie;Kasai;Kasai;5117
202003;WE;22:30:00;Kasai;Sortie;Kasai;Kwilu;5843
202003;WE;22:30:00;Kasai-Central;Entree;Kasai-Central;Kasai-Central;21385
202003;WE;22:30:00;Kasai-Central;Entree;Kasai-Oriental;Kasai-Oriental;4797
202003;WE;22:30:00;Kasai-Central;Sortie;Kasai-Central;Kasai-Central;5528
202003;WE;22:30:00;Kasai-Central;Sortie;Kasai-Central;Kasai-Oriental;667
202003;WE;22:30:00;Kasai-Central;Sortie;Kasai-Oriental;Kasai-Central;5843
202003;WE;22:30:00;Kasai-Central;Sortie;Kasai-Oriental;Kasai-Oriental;8640
202003;WE;22:30:00;Kasai-Central;Sortie;Lomami;Lomami;1766
202003;WE;22:30:00;Kasai-Oriental;Entree;Hors_Zone;Hors_Zone;6098
202003;WE;22:30:00;Kasai-Oriental;Entree;Hors_Zone;Lomami;961
202003;WE;22:30:00;Kasai-Oriental;Entree;Kasai-Central;Kasai-Central;1740
202003;WE;22:30:00;Kasai-Oriental;Entree;Kasai-Oriental;Kasai-Central;5843
202003;WE;22:30:00;Kasai-Oriental;Entree;Kasai-Oriental;Kasai-Oriental;14971
202003;WE;22:30:00;Kasai-Oriental;Entree;Kasai-Oriental;Lomami;902
202003;WE;22:30:00;Kasai-Oriental;Entree;Lomami;Kasai-Oriental;1104
202003;WE;22:30:00;Kasai-Oriental;Entree;Lomami;Lomami;14089
202003;WE;22:30:00;Kasai-Oriental;Sortie;Hors_Zone;Hors_Zone;6590
202003;WE;22:30:00;Kasai-Oriental;Sortie;Hors_Zone;Kasai-Oriental;1605
202003;WE;22:30:00;Kasai-Oriental;Sortie;Hors_Zone;Lomami;961
202003;WE;22:30:00;Kasai-Oriental;Sortie;Kasai-Central;Kasai-Central;26067
202003;WE;22:30:00;Kasai-Oriental;Sortie;Kasai-Oriental;Kasai-Oriental;9228
202003;WE;22:30:00;Kasai-Oriental;Sortie;Kasai-Oriental;Lomami;4178
202003;WE;22:30:00;Kasai-Oriental;Sortie;Lomami;Hors_Zone;2724
202003;WE;22:30:00;Kasai-Oriental;Sortie;Lomami;Kasai-Oriental;4081
202003;WE;22:30:00;Kasai-Oriental;Sortie;Lomami;Lomami;12543
202003;WE;22:30:00;Kinshasa;Entree;Hors_Zone;Hors_Zone;1373
202003;WE;22:30:00;Kinshasa;Entree;Hors_Zone;Kinshasa;189
202003;WE;22:30:00;Kinshasa;Entree;Hors_Zone;Kongo-Central;519
202003;WE;22:30:00;Kinshasa;Entree;Kinshasa;Kinshasa;18249
202003;WE;22:30:00;Kinshasa;Entree;Kinshasa;Kongo-Central;381
202003;WE;22:30:00;Kinshasa;Entree;Kongo-Central;Kinshasa;1365
202003;WE;22:30:00;Kinshasa;Entree;Kongo-Central;Kongo-Central;2791
202003;WE;22:30:00;Kinshasa;Sortie;Haut-Katanga;Haut-Katanga;171
202003;WE;22:30:00;Kinshasa;Sortie;Hors_Zone;Hors_Zone;985
202003;WE;22:30:00;Kinshasa;Sortie;Hors_Zone;Kongo-Central;232
202003;WE;22:30:00;Kinshasa;Sortie;Kinshasa;Hors_Zone;232
202003;WE;22:30:00;Kinshasa;Sortie;Kinshasa;Kinshasa;3284
202003;WE;22:30:00;Kinshasa;Sortie;Kinshasa;Kongo-Central;176
202003;WE;22:30:00;Kinshasa;Sortie;Kongo-Central;Kinshasa;700
202003;WE;22:30:00;Kinshasa;Sortie;Kongo-Central;Kongo-Central;5467
202003;WE;22:30:00;Kongo-Central;Entree;Hors_Zone;Hors_Zone;780
202003;WE;22:30:00;Kongo-Central;Entree;Hors_Zone;Kinshasa;531
202003;WE;22:30:00;Kongo-Central;Entree;Hors_Zone;Kongo-Central;425
202003;WE;22:30:00;Kongo-Central;Entree;Kinshasa;Hors_Zone;579
202003;WE;22:30:00;Kongo-Central;Entree;Kinshasa;Kinshasa;5666
202003;WE;22:30:00;Kongo-Central;Entree;Kinshasa;Kongo-Central;415
202003;WE;22:30:00;Kongo-Central;Entree;Kongo-Central;Hors_Zone;460
202003;WE;22:30:00;Kongo-Central;Entree;Kongo-Central;Kinshasa;507
202003;WE;22:30:00;Kongo-Central;Entree;Kongo-Central;Kongo-Central;2291
202003;WE;22:30:00;Kongo-Central;Sortie;Hors_Zone;Hors_Zone;961
202003;WE;22:30:00;Kongo-Central;Sortie;Hors_Zone;Kinshasa;548
202003;WE;22:30:00;Kongo-Central;Sortie;Hors_Zone;Kongo-Central;348
202003;WE;22:30:00;Kongo-Central;Sortie;Kinshasa;Kinshasa;18511
202003;WE;22:30:00;Kongo-Central;Sortie;Kinshasa;Kongo-Central;189
202003;WE;22:30:00;Kongo-Central;Sortie;Kongo-Central;Hors_Zone;221
202003;WE;22:30:00;Kongo-Central;Sortie;Kongo-Central;Kinshasa;938
202003;WE;22:30:00;Kongo-Central;Sortie;Kongo-Central;Kongo-Central;1390
202003;WE;22:30:00;Kwilu;Entree;Hors_Zone;Kinshasa;20694
202003;WE;22:30:00;Kwilu;Entree;Kasai;Kasai;18779
202003;WE;22:30:00;Kwilu;Sortie;Hors_Zone;Hors_Zone;5843
202003;WE;22:30:00;Kwilu;Sortie;Hors_Zone;Kwilu;8190
202003;WE;22:30:00;Kwilu;Sortie;Kasai;Kasai;7011
202003;WE;22:30:00;Kwilu;Sortie;Kwilu;Kwilu;21229
202003;WE;22:30:00;Lomami;Entree;Haut-Lomami;Haut-Lomami;1464
202003;WE;22:30:00;Lomami;Entree;Hors_Zone;Haut-Lomami;339
202003;WE;22:30:00;Lomami;Entree;Hors_Zone;Hors_Zone;8212
202003;WE;22:30:00;Lomami;Entree;Hors_Zone;Kasai-Oriental;1605
202003;WE;22:30:00;Lomami;Entree;Hors_Zone;Lomami;757
202003;WE;22:30:00;Lomami;Entree;Kasai-Oriental;Kasai-Oriental;21645
202003;WE;22:30:00;Lomami;Entree;Kasai-Oriental;Lomami;3624
202003;WE;22:30:00;Lomami;Entree;Lomami;Hors_Zone;2724
202003;WE;22:30:00;Lomami;Entree;Lomami;Kasai-Oriental;3568
202003;WE;22:30:00;Lomami;Entree;Lomami;Lomami;10740
202003;WE;22:30:00;Lomami;Sortie;Haut-Lomami;Haut-Lomami;797
202003;WE;22:30:00;Lomami;Sortie;Haut-Lomami;Hors_Zone;339
202003;WE;22:30:00;Lomami;Sortie;Hors_Zone;Hors_Zone;2668
202003;WE;22:30:00;Lomami;Sortie;Hors_Zone;Lomami;2530
202003;WE;22:30:00;Lomami;Sortie;Kasai-Oriental;Kasai-Oriental;16615
202003;WE;22:30:00;Lomami;Sortie;Kasai-Oriental;Lomami;757
202003;WE;22:30:00;Lomami;Sortie;Lomami;Kasai-Oriental;2619
202003;WE;22:30:00;Lomami;Sortie;Lomami;Lomami;10040
202003;WE;22:30:00;Lualaba;Entree;Haut-Katanga;Haut-Katanga;29384
202003;WE;22:30:00;Lualaba;Entree;Haut-Katanga;Lualaba;3488
202003;WE;22:30:00;Lualaba;Entree;Hors_Zone;Haut-Katanga;2221
202003;WE;22:30:00;Lualaba;Entree;Hors_Zone;Hors_Zone;2004
202003;WE;22:30:00;Lualaba;Entree;Lualaba;Haut-Katanga;2040
202003;WE;22:30:00;Lualaba;Entree;Lualaba;Lualaba;5612
202003;WE;22:30:00;Lualaba;Sortie;Haut-Katanga;Haut-Katanga;18450
202003;WE;22:30:00;Lualaba;Sortie;Haut-Katanga;Hors_Zone;331
202003;WE;22:30:00;Lualaba;Sortie;Haut-Katanga;Lualaba;1723
202003;WE;22:30:00;Lualaba;Sortie;Hors_Zone;Haut-Katanga;331
202003;WE;22:30:00;Lualaba;Sortie;Hors_Zone;Hors_Zone;8056
202003;WE;22:30:00;Lualaba;Sortie;Hors_Zone;Lualaba;359
202003;WE;22:30:00;Lualaba;Sortie;Lualaba;Haut-Katanga;3728
202003;WE;22:30:00;Lualaba;Sortie;Lualaba;Lualaba;7155
202003;WE;22:30:00;Nord-Kivu;Entree;Hors_Zone;Hors_Zone;9866
202003;WE;22:30:00;Nord-Kivu;Entree;Hors_Zone;Nord-Kivu;2390
202003;WE;22:30:00;Nord-Kivu;Entree;Nord-Kivu;Nord-Kivu;17548
202003;WE;22:30:00;Nord-Kivu;Entree;Nord-Kivu;Sud-Kivu;4381
202003;WE;22:30:00;Nord-Kivu;Entree;Sud-Kivu;Hors_Zone;5072
202003;WE;22:30:00;Nord-Kivu;Entree;Sud-Kivu;Nord-Kivu;6083
202003;WE;22:30:00;Nord-Kivu;Entree;Sud-Kivu;Sud-Kivu;5617
202003;WE;22:30:00;Nord-Kivu;Sortie;Hors_Zone;Hors_Zone;6606
202003;WE;22:30:00;Nord-Kivu;Sortie;Hors_Zone;Sud-Kivu;695
202003;WE;22:30:00;Nord-Kivu;Sortie;Nord-Kivu;Nord-Kivu;19466
202003;WE;22:30:00;Nord-Kivu;Sortie;Nord-Kivu;Sud-Kivu;3154
202003;WE;22:30:00;Nord-Kivu;Sortie;Sud-Kivu;Hors_Zone;695
202003;WE;22:30:00;Nord-Kivu;Sortie;Sud-Kivu;Nord-Kivu;6189
202003;WE;22:30:00;Nord-Kivu;Sortie;Sud-Kivu;Sud-Kivu;7196
202003;WE;22:30:00;Sud-Kivu;Entree;Hors_Zone;Hors_Zone;8086
202003;WE;22:30:00;Sud-Kivu;Entree;Nord-Kivu;Nord-Kivu;34568
202003;WE;22:30:00;Sud-Kivu;Entree;Nord-Kivu;Sud-Kivu;3154
202003;WE;22:30:00;Sud-Kivu;Entree;Sud-Kivu;Hors_Zone;695
202003;WE;22:30:00;Sud-Kivu;Entree;Sud-Kivu;Nord-Kivu;6884
202003;WE;22:30:00;Sud-Kivu;Entree;Sud-Kivu;Sud-Kivu;5025
202003;WE;22:30:00;Sud-Kivu;Sortie;Hors_Zone;Hors_Zone;5614
202003;WE;22:30:00;Sud-Kivu;Sortie;Hors_Zone;Nord-Kivu;7122
202003;WE;22:30:00;Sud-Kivu;Sortie;Nord-Kivu;Hors_Zone;1549
202003;WE;22:30:00;Sud-Kivu;Sortie;Nord-Kivu;Nord-Kivu;16318
202003;WE;22:30:00;Sud-Kivu;Sortie;Nord-Kivu;Sud-Kivu;9632
202003;WE;22:30:00;Sud-Kivu;Sortie;Sud-Kivu;Hors_Zone;6390
202003;WE;22:30:00;Sud-Kivu;Sortie;Sud-Kivu;Nord-Kivu;4474
202003;WE;22:30:00;Sud-Kivu;Sortie;Sud-Kivu;Sud-Kivu;5189
202003;WE;23:00:00;Haut-Katanga;Entree;Haut-Katanga;Haut-Katanga;9935
202003;WE;23:00:00;Haut-Katanga;Entree;Haut-Katanga;Hors_Zone;306
202003;WE;23:00:00;Haut-Katanga;Entree;Haut-Katanga;Lualaba;1317
202003;WE;23:00:00;Haut-Katanga;Entree;Hors_Zone;Hors_Zone;215
202003;WE;23:00:00;Haut-Katanga;Entree;Lualaba;Haut-Katanga;1996
202003;WE;23:00:00;Haut-Katanga;Entree;Lualaba;Lualaba;9912
202003;WE;23:00:00;Haut-Katanga;Sortie;Haut-Katanga;Haut-Katanga;6024
202003;WE;23:00:00;Haut-Katanga;Sortie;Haut-Katanga;Lualaba;2838
202003;WE;23:00:00;Haut-Katanga;Sortie;Hors_Zone;Haut-Katanga;215
202003;WE;23:00:00;Haut-Katanga;Sortie;Hors_Zone;Hors_Zone;1320
202003;WE;23:00:00;Haut-Katanga;Sortie;Hors_Zone;Lualaba;332
202003;WE;23:00:00;Haut-Katanga;Sortie;Lualaba;Haut-Katanga;1225
202003;WE;23:00:00;Haut-Katanga;Sortie;Lualaba;Lualaba;5186
202003;WE;23:00:00;Haut-Lomami;Entree;Haut-Lomami;Haut-Lomami;398
202003;WE;23:00:00;Haut-Lomami;Entree;Kasai;Kasai;21166
202003;WE;23:00:00;Haut-Lomami;Entree;Lomami;Haut-Lomami;398
202003;WE;23:00:00;Haut-Lomami;Entree;Lomami;Lomami;1857
202003;WE;23:00:00;Haut-Lomami;Sortie;Hors_Zone;Hors_Zone;956
202003;WE;23:00:00;Haut-Lomami;Sortie;Hors_Zone;Kinshasa;185
202003;WE;23:00:00;Haut-Lomami;Sortie;Hors_Zone;Lomami;956
202003;WE;23:00:00;Haut-Lomami;Sortie;Kasai;Kasai;13030
202003;WE;23:00:00;Haut-Lomami;Sortie;Lomami;Lomami;1009
202003;WE;23:00:00;Kasai;Entree;Haut-Lomami;Kasai;303
202003;WE;23:00:00;Kasai;Entree;Hors_Zone;Hors_Zone;23820
202003;WE;23:00:00;Kasai;Entree;Kasai;Kasai;5599
202003;WE;23:00:00;Kasai;Sortie;Haut-Lomami;Haut-Lomami;635
202003;WE;23:00:00;Kasai;Sortie;Hors_Zone;Hors_Zone;6834
202003;WE;23:00:00;Kasai;Sortie;Kasai;Kasai;6486
202003;WE;23:00:00;Kasai;Sortie;Kwilu;Kwilu;17460
202003;WE;23:00:00;Kasai-Central;Entree;Kasai-Central;Kasai-Central;6048
202003;WE;23:00:00;Kasai-Central;Entree;Kasai-Oriental;Kasai-Central;6635
202003;WE;23:00:00;Kasai-Central;Entree;Kasai-Oriental;Kasai-Oriental;7696
202003;WE;23:00:00;Kasai-Central;Sortie;Hors_Zone;Hors_Zone;7249
202003;WE;23:00:00;Kasai-Central;Sortie;Hors_Zone;Kasai-Central;1862
202003;WE;23:00:00;Kasai-Central;Sortie;Kasai-Central;Kasai-Central;7315
202003;WE;23:00:00;Kasai-Central;Sortie;Kasai-Oriental;Kasai-Central;6048
202003;WE;23:00:00;Kasai-Central;Sortie;Lomami;Lomami;824
202003;WE;23:00:00;Kasai-Oriental;Entree;Hors_Zone;Hors_Zone;9801
202003;WE;23:00:00;Kasai-Oriental;Entree;Hors_Zone;Kasai-Central;1033
202003;WE;23:00:00;Kasai-Oriental;Entree;Hors_Zone;Kasai-Oriental;695
202003;WE;23:00:00;Kasai-Oriental;Entree;Hors_Zone;Lomami;1833
202003;WE;23:00:00;Kasai-Oriental;Entree;Kasai-Oriental;Kasai-Central;6872
202003;WE;23:00:00;Kasai-Oriental;Entree;Kasai-Oriental;Kasai-Oriental;9228
202003;WE;23:00:00;Kasai-Oriental;Entree;Lomami;Hors_Zone;1033
202003;WE;23:00:00;Kasai-Oriental;Entree;Lomami;Kasai-Oriental;3223
202003;WE;23:00:00;Kasai-Oriental;Entree;Lomami;Lomami;12975
202003;WE;23:00:00;Kasai-Oriental;Sortie;Hors_Zone;Hors_Zone;1524
202003;WE;23:00:00;Kasai-Oriental;Sortie;Hors_Zone;Kasai-Oriental;2974
202003;WE;23:00:00;Kasai-Oriental;Sortie;Hors_Zone;Lomami;1593
202003;WE;23:00:00;Kasai-Oriental;Sortie;Kasai-Oriental;Kasai-Central;6635
202003;WE;23:00:00;Kasai-Oriental;Sortie;Kasai-Oriental;Kasai-Oriental;11287
202003;WE;23:00:00;Kasai-Oriental;Sortie;Kasai-Oriental;Lomami;2346
202003;WE;23:00:00;Kasai-Oriental;Sortie;Lomami;Kasai-Oriental;2683
202003;WE;23:00:00;Kasai-Oriental;Sortie;Lomami;Lomami;8905
202003;WE;23:00:00;Kinshasa;Entree;Equateur;Equateur;7690
202003;WE;23:00:00;Kinshasa;Entree;Hors_Zone;Hors_Zone;1023
202003;WE;23:00:00;Kinshasa;Entree;Hors_Zone;Kinshasa;447
202003;WE;23:00:00;Kinshasa;Entree;Hors_Zone;Kongo-Central;209
202003;WE;23:00:00;Kinshasa;Entree;Kinshasa;Hors_Zone;217
202003;WE;23:00:00;Kinshasa;Entree;Kinshasa;Kinshasa;4457
202003;WE;23:00:00;Kinshasa;Entree;Kinshasa;Kongo-Central;381
202003;WE;23:00:00;Kinshasa;Entree;Kongo-Central;Hors_Zone;196
202003;WE;23:00:00;Kinshasa;Entree;Kongo-Central;Kinshasa;1387
202003;WE;23:00:00;Kinshasa;Entree;Kongo-Central;Kongo-Central;3044
202003;WE;23:00:00;Kinshasa;Sortie;Hors_Zone;Hors_Zone;659
202003;WE;23:00:00;Kinshasa;Sortie;Hors_Zone;Kinshasa;674
202003;WE;23:00:00;Kinshasa;Sortie;Hors_Zone;Kongo-Central;457
202003;WE;23:00:00;Kinshasa;Sortie;Kinshasa;Hors_Zone;416
202003;WE;23:00:00;Kinshasa;Sortie;Kinshasa;Kinshasa;3103
202003;WE;23:00:00;Kinshasa;Sortie;Kinshasa;Kongo-Central;196
202003;WE;23:00:00;Kinshasa;Sortie;Kongo-Central;Kinshasa;435
202003;WE;23:00:00;Kinshasa;Sortie;Kongo-Central;Kongo-Central;4972
202003;WE;23:00:00;Kongo-Central;Entree;Hors_Zone;Hors_Zone;1124
202003;WE;23:00:00;Kongo-Central;Entree;Hors_Zone;Kinshasa;674
202003;WE;23:00:00;Kongo-Central;Entree;Hors_Zone;Kongo-Central;649
202003;WE;23:00:00;Kongo-Central;Entree;Kinshasa;Hors_Zone;185
202003;WE;23:00:00;Kongo-Central;Entree;Kinshasa;Kinshasa;5241
202003;WE;23:00:00;Kongo-Central;Entree;Kinshasa;Kongo-Central;427
202003;WE;23:00:00;Kongo-Central;Entree;Kongo-Central;Hors_Zone;271
202003;WE;23:00:00;Kongo-Central;Entree;Kongo-Central;Kinshasa;205
202003;WE;23:00:00;Kongo-Central;Entree;Kongo-Central;Kongo-Central;3825
202003;WE;23:00:00;Kongo-Central;Sortie;Hors_Zone;Hors_Zone;1393
202003;WE;23:00:00;Kongo-Central;Sortie;Hors_Zone;Kinshasa;513
202003;WE;23:00:00;Kongo-Central;Sortie;Kinshasa;Hors_Zone;426
202003;WE;23:00:00;Kongo-Central;Sortie;Kinshasa;Kinshasa;24958
202003;WE;23:00:00;Kongo-Central;Sortie;Kinshasa;Kongo-Central;188
202003;WE;23:00:00;Kongo-Central;Sortie;Kongo-Central;Hors_Zone;388
202003;WE;23:00:00;Kongo-Central;Sortie;Kongo-Central;Kinshasa;1058
202003;WE;23:00:00;Kongo-Central;Sortie;Kongo-Central;Kongo-Central;858
202003;WE;23:00:00;Kwilu;Entree;Kasai;Kwilu;185
202003;WE;23:00:00;Kwilu;Entree;Kwilu;Kwilu;17460
202003;WE;23:00:00;Kwilu;Sortie;Hors_Zone;Hors_Zone;6486
202003;WE;23:00:00;Kwilu;Sortie;Kasai;Kasai;6048
202003;WE;23:00:00;Kwilu;Sortie;Kwilu;Kwilu;16320
202003;WE;23:00:00;Lomami;Entree;Hors_Zone;Hors_Zone;5160
202003;WE;23:00:00;Lomami;Entree;Hors_Zone;Kasai-Central;829
202003;WE;23:00:00;Lomami;Entree;Hors_Zone;Kasai-Oriental;2018
202003;WE;23:00:00;Lomami;Entree;Hors_Zone;Lomami;4068
202003;WE;23:00:00;Lomami;Entree;Kasai-Oriental;Kasai-Oriental;15049
202003;WE;23:00:00;Lomami;Entree;Kasai-Oriental;Lomami;3355
202003;WE;23:00:00;Lomami;Entree;Lomami;Kasai-Oriental;1989
202003;WE;23:00:00;Lomami;Entree;Lomami;Lomami;5901
202003;WE;23:00:00;Lomami;Sortie;Hors_Zone;Hors_Zone;2343
202003;WE;23:00:00;Lomami;Sortie;Hors_Zone;Kasai-Oriental;1519
202003;WE;23:00:00;Lomami;Sortie;Hors_Zone;Lomami;824
202003;WE;23:00:00;Lomami;Sortie;Kasai-Oriental;Kasai-Oriental;14245
202003;WE;23:00:00;Lomami;Sortie;Lomami;Haut-Lomami;398
202003;WE;23:00:00;Lomami;Sortie;Lomami;Hors_Zone;1009
202003;WE;23:00:00;Lomami;Sortie;Lomami;Kasai-Oriental;3223
202003;WE;23:00:00;Lomami;Sortie;Lomami;Lomami;8696
202003;WE;23:00:00;Lualaba;Entree;Haut-Katanga;Haut-Katanga;17164
202003;WE;23:00:00;Lualaba;Entree;Haut-Katanga;Lualaba;2870
202003;WE;23:00:00;Lualaba;Entree;Hors_Zone;Haut-Katanga;1052
202003;WE;23:00:00;Lualaba;Entree;Hors_Zone;Hors_Zone;15117
202003;WE;23:00:00;Lualaba;Entree;Lualaba;Haut-Katanga;918
202003;WE;23:00:00;Lualaba;Entree;Lualaba;Lualaba;1736
202003;WE;23:00:00;Lualaba;Sortie;Haut-Katanga;Haut-Katanga;12154
202003;WE;23:00:00;Lualaba;Sortie;Haut-Katanga;Hors_Zone;306
202003;WE;23:00:00;Lualaba;Sortie;Haut-Katanga;Lualaba;2296
202003;WE;23:00:00;Lualaba;Sortie;Hors_Zone;Haut-Katanga;563
202003;WE;23:00:00;Lualaba;Sortie;Hors_Zone;Hors_Zone;915
202003;WE;23:00:00;Lualaba;Sortie;Lualaba;Haut-Katanga;1365
202003;WE;23:00:00;Lualaba;Sortie;Lualaba;Lualaba;4103
202003;WE;23:00:00;Nord-Kivu;Entree;Hors_Zone;Hors_Zone;1084
202003;WE;23:00:00;Nord-Kivu;Entree;Hors_Zone;Nord-Kivu;2829
