Period;Day_type;Zone;Home_Zone;Activity_Zone;PresenceType;Age;Volume
202004;JO;Sud-Ubangi;Hors_Zone;Sud-Ubangi;Nuit;<18;29
202004;JO;Sud-Ubangi;Sud-Ubangi;Hors_Zone;Nuit;<18;35
202004;JO;Sud-Ubangi;Sud-Ubangi;Sud-Ubangi;Jour;<18;59
202004;JO;Sud-Ubangi;Sud-Ubangi;Sud-Ubangi;Nuit;<18;28
202004;JO;Tanganyika;Hors_Zone;Hors_Zone;Jour;18-24;732
202004;JO;Tanganyika;Hors_Zone;Hors_Zone;Jour;25-34;1403
202004;JO;Tanganyika;Hors_Zone;Hors_Zone;Jour;35-44;870
202004;JO;Tanganyika;Hors_Zone;Hors_Zone;Jour;45-54;517
202004;JO;Tanganyika;Hors_Zone;Hors_Zone;Jour;55-64;202
202004;JO;Tanganyika;Hors_Zone;Hors_Zone;Jour;<18;1389
202004;JO;Tanganyika;Hors_Zone;Hors_Zone;Nuit;18-24;65
202004;JO;Tanganyika;Hors_Zone;Hors_Zone;Nuit;25-34;228
202004;JO;Tanganyika;Hors_Zone;Hors_Zone;Nuit;35-44;127
202004;JO;Tanganyika;Hors_Zone;Hors_Zone;Nuit;<18;213
202004;JO;Tanganyika;Hors_Zone;Tanganyika;Jour;18-24;176
202004;JO;Tanganyika;Hors_Zone;Tanganyika;Jour;25-34;517
202004;JO;Tanganyika;Hors_Zone;Tanganyika;Jour;35-44;204
202004;JO;Tanganyika;Hors_Zone;Tanganyika;Jour;45-54;107
202004;JO;Tanganyika;Hors_Zone;Tanganyika;Jour;<18;362
202004;JO;Tanganyika;Hors_Zone;Tanganyika;Nuit;25-34;61
202004;JO;Tanganyika;Hors_Zone;Tanganyika;Nuit;35-44;24
202004;JO;Tanganyika;Hors_Zone;Tanganyika;Nuit;<18;27
202004;JO;Tanganyika;Tanganyika;Tanganyika;Jour;25-34;146
202004;JO;Tanganyika;Tanganyika;Tanganyika;Jour;35-44;27
202004;JO;Tanganyika;Tanganyika;Tanganyika;Jour;<18;188
202004;JO;Tanganyika;Tanganyika;Tanganyika;Nuit;25-34;103
202004;JO;Tanganyika;Tanganyika;Tanganyika;Nuit;<18;155
202004;JO;Tshopo;Hors_Zone;Hors_Zone;Jour;18-24;3587
202004;JO;Tshopo;Hors_Zone;Hors_Zone;Jour;25-34;6105
202004;JO;Tshopo;Hors_Zone;Hors_Zone;Jour;35-44;3149
202004;JO;Tshopo;Hors_Zone;Hors_Zone;Jour;45-54;1758
202004;JO;Tshopo;Hors_Zone;Hors_Zone;Jour;55-64;954
202004;JO;Tshopo;Hors_Zone;Hors_Zone;Jour;<18;7403
202004;JO;Tshopo;Hors_Zone;Hors_Zone;Jour;>65;377
202004;JO;Tshopo;Hors_Zone;Hors_Zone;Nuit;18-24;1872
202004;JO;Tshopo;Hors_Zone;Hors_Zone;Nuit;25-34;3181
202004;JO;Tshopo;Hors_Zone;Hors_Zone;Nuit;35-44;1599
202004;JO;Tshopo;Hors_Zone;Hors_Zone;Nuit;45-54;883
202004;JO;Tshopo;Hors_Zone;Hors_Zone;Nuit;55-64;382
202004;JO;Tshopo;Hors_Zone;Hors_Zone;Nuit;<18;3939
202004;JO;Tshopo;Hors_Zone;Hors_Zone;Nuit;>65;24
202004;JO;Tshopo;Hors_Zone;Tshopo;Jour;18-24;2408
202004;JO;Tshopo;Hors_Zone;Tshopo;Jour;25-34;4278
202004;JO;Tshopo;Hors_Zone;Tshopo;Jour;35-44;2393
202004;JO;Tshopo;Hors_Zone;Tshopo;Jour;45-54;1384
202004;JO;Tshopo;Hors_Zone;Tshopo;Jour;55-64;797
202004;JO;Tshopo;Hors_Zone;Tshopo;Jour;<18;4618
202004;JO;Tshopo;Hors_Zone;Tshopo;Jour;>65;324
202004;JO;Tshopo;Hors_Zone;Tshopo;Nuit;18-24;613
202004;JO;Tshopo;Hors_Zone;Tshopo;Nuit;25-34;1154
202004;JO;Tshopo;Hors_Zone;Tshopo;Nuit;35-44;594
202004;JO;Tshopo;Hors_Zone;Tshopo;Nuit;45-54;216
202004;JO;Tshopo;Hors_Zone;Tshopo;Nuit;55-64;43
202004;JO;Tshopo;Hors_Zone;Tshopo;Nuit;<18;1314
202004;JO;Tshopo;Tshopo;Hors_Zone;Jour;18-24;155
202004;JO;Tshopo;Tshopo;Hors_Zone;Jour;25-34;378
202004;JO;Tshopo;Tshopo;Hors_Zone;Jour;35-44;98
202004;JO;Tshopo;Tshopo;Hors_Zone;Jour;<18;482
202004;JO;Tshopo;Tshopo;Hors_Zone;Nuit;18-24;137
202004;JO;Tshopo;Tshopo;Hors_Zone;Nuit;25-34;424
202004;JO;Tshopo;Tshopo;Hors_Zone;Nuit;35-44;108
202004;JO;Tshopo;Tshopo;Hors_Zone;Nuit;<18;557
202004;JO;Tshopo;Tshopo;Tshopo;Jour;18-24;2453
202004;JO;Tshopo;Tshopo;Tshopo;Jour;25-34;4774
202004;JO;Tshopo;Tshopo;Tshopo;Jour;35-44;2621
202004;JO;Tshopo;Tshopo;Tshopo;Jour;45-54;1440
202004;JO;Tshopo;Tshopo;Tshopo;Jour;55-64;759
202004;JO;Tshopo;Tshopo;Tshopo;Jour;<18;5626
202004;JO;Tshopo;Tshopo;Tshopo;Jour;>65;247
202004;JO;Tshopo;Tshopo;Tshopo;Nuit;18-24;2066
202004;JO;Tshopo;Tshopo;Tshopo;Nuit;25-34;3976
202004;JO;Tshopo;Tshopo;Tshopo;Nuit;35-44;2143
202004;JO;Tshopo;Tshopo;Tshopo;Nuit;45-54;1137
202004;JO;Tshopo;Tshopo;Tshopo;Nuit;55-64;565
202004;JO;Tshopo;Tshopo;Tshopo;Nuit;<18;4655
202004;JO;Tshopo;Tshopo;Tshopo;Nuit;>65;126
202004;JO;Tshuapa;Hors_Zone;Hors_Zone;Jour;25-34;154
202004;JO;Tshuapa;Hors_Zone;Hors_Zone;Jour;<18;106
202004;WE;Bas-Uele;Hors_Zone;Bas-Uele;Jour;25-34;53
202004;WE;Bas-Uele;Hors_Zone;Bas-Uele;Jour;<18;39
202004;WE;Bas-Uele;Hors_Zone;Hors_Zone;Jour;18-24;25
202004;WE;Bas-Uele;Hors_Zone;Hors_Zone;Jour;25-34;110
202004;WE;Bas-Uele;Hors_Zone;Hors_Zone;Jour;35-44;22
202004;WE;Bas-Uele;Hors_Zone;Hors_Zone;Jour;<18;80
202004;WE;Equateur;Equateur;Equateur;Jour;18-24;102
202004;WE;Equateur;Equateur;Equateur;Jour;25-34;217
202004;WE;Equateur;Equateur;Equateur;Jour;35-44;90
202004;WE;Equateur;Equateur;Equateur;Jour;45-54;52
202004;WE;Equateur;Equateur;Equateur;Jour;<18;306
202004;WE;Equateur;Equateur;Equateur;Nuit;18-24;95
202004;WE;Equateur;Equateur;Equateur;Nuit;25-34;193
202004;WE;Equateur;Equateur;Equateur;Nuit;35-44;77
202004;WE;Equateur;Equateur;Equateur;Nuit;45-54;43
202004;WE;Equateur;Equateur;Equateur;Nuit;<18;271
202004;WE;Equateur;Equateur;Hors_Zone;Nuit;25-34;24
202004;WE;Equateur;Equateur;Hors_Zone;Nuit;<18;32
202004;WE;Equateur;Hors_Zone;Equateur;Jour;<18;25
202004;WE;Equateur;Hors_Zone;Hors_Zone;Jour;18-24;427
202004;WE;Equateur;Hors_Zone;Hors_Zone;Jour;25-34;711
202004;WE;Equateur;Hors_Zone;Hors_Zone;Jour;35-44;354
202004;WE;Equateur;Hors_Zone;Hors_Zone;Jour;45-54;197
202004;WE;Equateur;Hors_Zone;Hors_Zone;Jour;55-64;24
202004;WE;Equateur;Hors_Zone;Hors_Zone;Jour;<18;1001
202004;WE;Equateur;Hors_Zone;Hors_Zone;Nuit;18-24;222
202004;WE;Equateur;Hors_Zone;Hors_Zone;Nuit;25-34;402
202004;WE;Equateur;Hors_Zone;Hors_Zone;Nuit;35-44;187
202004;WE;Equateur;Hors_Zone;Hors_Zone;Nuit;45-54;73
202004;WE;Equateur;Hors_Zone;Hors_Zone;Nuit;<18;574
202004;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Jour;18-24;46877
202004;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Jour;25-34;99047
202004;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Jour;35-44;59991
202004;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Jour;45-54;33555
202004;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Jour;55-64;17816
202004;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Jour;<18;120522
202004;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Jour;>65;8352
202004;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Nuit;18-24;34123
202004;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Nuit;25-34;71761
202004;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Nuit;35-44;43256
202004;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Nuit;45-54;23990
202004;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Nuit;55-64;12631
202004;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Nuit;<18;87193
202004;WE;Haut-Katanga;Haut-Katanga;Haut-Katanga;Nuit;>65;5899
202004;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Jour;18-24;1128
202004;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Jour;25-34;2051
202004;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Jour;35-44;1149
202004;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Jour;45-54;621
202004;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Jour;55-64;321
202004;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Jour;<18;2794
202004;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Jour;>65;99
202004;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Nuit;18-24;1094
202004;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Nuit;25-34;1982
202004;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Nuit;35-44;1147
202004;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Nuit;45-54;647
202004;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Nuit;55-64;297
202004;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Nuit;<18;2682
202004;WE;Haut-Katanga;Haut-Katanga;Hors_Zone;Nuit;>65;114
202004;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Jour;18-24;18455
202004;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Jour;25-34;36361
202004;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Jour;35-44;21403
202004;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Jour;45-54;12294
202004;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Jour;55-64;6830
202004;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Jour;<18;42464
202004;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Jour;>65;3433
202004;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Nuit;18-24;4567
202004;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Nuit;25-34;9089
202004;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Nuit;35-44;5224
202004;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Nuit;45-54;2980
202004;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Nuit;55-64;1639
202004;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Nuit;<18;10826
202004;WE;Haut-Katanga;Hors_Zone;Haut-Katanga;Nuit;>65;770
202004;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Jour;18-24;11087
202004;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Jour;25-34;19895
202004;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Jour;35-44;11187
202004;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Jour;45-54;5878
202004;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Jour;55-64;3110
202004;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Jour;<18;27681
202004;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Jour;>65;1515
202004;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Nuit;18-24;3901
202004;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Nuit;25-34;6855
202004;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Nuit;35-44;3824
202004;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Nuit;45-54;2074
202004;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Nuit;55-64;1050
202004;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Nuit;<18;9536
202004;WE;Haut-Katanga;Hors_Zone;Hors_Zone;Nuit;>65;512
202004;WE;Haut-Katanga;Hors_Zone;Lualaba;Jour;25-34;92
202004;WE;Haut-Katanga;Hors_Zone;Lualaba;Jour;<18;105
202004;WE;Haut-Katanga;Hors_Zone;Lualaba;Nuit;<18;51
202004;WE;Haut-Katanga;Lualaba;Lualaba;Jour;18-24;23
202004;WE;Haut-Katanga;Lualaba;Lualaba;Jour;25-34;145
202004;WE;Haut-Katanga;Lualaba;Lualaba;Jour;35-44;73
202004;WE;Haut-Katanga;Lualaba;Lualaba;Jour;<18;266
202004;WE;Haut-Katanga;Lualaba;Lualaba;Nuit;18-24;21
202004;WE;Haut-Katanga;Lualaba;Lualaba;Nuit;25-34;68
202004;WE;Haut-Katanga;Lualaba;Lualaba;Nuit;35-44;21
202004;WE;Haut-Katanga;Lualaba;Lualaba;Nuit;<18;167
202004;WE;Haut-Lomami;Haut-Lomami;Haut-Lomami;Jour;18-24;311
202004;WE;Haut-Lomami;Haut-Lomami;Haut-Lomami;Jour;25-34;495
202004;WE;Haut-Lomami;Haut-Lomami;Haut-Lomami;Jour;35-44;237
202004;WE;Haut-Lomami;Haut-Lomami;Haut-Lomami;Jour;45-54;145
202004;WE;Haut-Lomami;Haut-Lomami;Haut-Lomami;Jour;<18;408
202004;WE;Haut-Lomami;Haut-Lomami;Haut-Lomami;Nuit;18-24;177
202004;WE;Haut-Lomami;Haut-Lomami;Haut-Lomami;Nuit;25-34;285
202004;WE;Haut-Lomami;Haut-Lomami;Haut-Lomami;Nuit;35-44;124
202004;WE;Haut-Lomami;Haut-Lomami;Haut-Lomami;Nuit;45-54;69
202004;WE;Haut-Lomami;Haut-Lomami;Haut-Lomami;Nuit;<18;210
202004;WE;Haut-Lomami;Haut-Lomami;Hors_Zone;Jour;<18;32
202004;WE;Haut-Lomami;Haut-Lomami;Hors_Zone;Nuit;25-34;24
202004;WE;Haut-Lomami;Haut-Lomami;Hors_Zone;Nuit;<18;26
202004;WE;Haut-Lomami;Hors_Zone;Haut-Lomami;Jour;18-24;439
202004;WE;Haut-Lomami;Hors_Zone;Haut-Lomami;Jour;25-34;537
202004;WE;Haut-Lomami;Hors_Zone;Haut-Lomami;Jour;35-44;308
202004;WE;Haut-Lomami;Hors_Zone;Haut-Lomami;Jour;45-54;166
202004;WE;Haut-Lomami;Hors_Zone;Haut-Lomami;Jour;55-64;41
202004;WE;Haut-Lomami;Hors_Zone;Haut-Lomami;Jour;<18;538
202004;WE;Haut-Lomami;Hors_Zone;Haut-Lomami;Nuit;18-24;28
202004;WE;Haut-Lomami;Hors_Zone;Haut-Lomami;Nuit;25-34;60
202004;WE;Haut-Lomami;Hors_Zone;Haut-Lomami;Nuit;<18;85
202004;WE;Haut-Lomami;Hors_Zone;Hors_Zone;Jour;18-24;727
202004;WE;Haut-Lomami;Hors_Zone;Hors_Zone;Jour;25-34;1010
202004;WE;Haut-Lomami;Hors_Zone;Hors_Zone;Jour;35-44;563
202004;WE;Haut-Lomami;Hors_Zone;Hors_Zone;Jour;45-54;285
202004;WE;Haut-Lomami;Hors_Zone;Hors_Zone;Jour;55-64;178
202004;WE;Haut-Lomami;Hors_Zone;Hors_Zone;Jour;<18;1241
202004;WE;Haut-Lomami;Hors_Zone;Hors_Zone;Nuit;18-24;160
202004;WE;Haut-Lomami;Hors_Zone;Hors_Zone;Nuit;25-34;246
202004;WE;Haut-Lomami;Hors_Zone;Hors_Zone;Nuit;35-44;100
202004;WE;Haut-Lomami;Hors_Zone;Hors_Zone;Nuit;45-54;32
202004;WE;Haut-Lomami;Hors_Zone;Hors_Zone;Nuit;55-64;26
202004;WE;Haut-Lomami;Hors_Zone;Hors_Zone;Nuit;<18;335
202004;WE;Haut-Lomami;Hors_Zone;Kasai;Nuit;35-44;37
202004;WE;Haut-Uele;Hors_Zone;Hors_Zone;Jour;25-34;26
202004;WE;Haut-Uele;Hors_Zone;Hors_Zone;Nuit;25-34;21
202004;WE;Ituri;Hors_Zone;Hors_Zone;Jour;18-24;428
202004;WE;Ituri;Hors_Zone;Hors_Zone;Jour;25-34;731
202004;WE;Ituri;Hors_Zone;Hors_Zone;Jour;35-44;372
202004;WE;Ituri;Hors_Zone;Hors_Zone;Jour;45-54;193
202004;WE;Ituri;Hors_Zone;Hors_Zone;Jour;55-64;73
202004;WE;Ituri;Hors_Zone;Hors_Zone;Jour;<18;779
202004;WE;Ituri;Hors_Zone;Hors_Zone;Nuit;18-24;56
202004;WE;Ituri;Hors_Zone;Hors_Zone;Nuit;25-34;191
202004;WE;Ituri;Hors_Zone;Hors_Zone;Nuit;35-44;91
202004;WE;Ituri;Hors_Zone;Hors_Zone;Nuit;<18;218
202004;WE;Ituri;Hors_Zone;Ituri;Jour;18-24;400
202004;WE;Ituri;Hors_Zone;Ituri;Jour;25-34;775
202004;WE;Ituri;Hors_Zone;Ituri;Jour;35-44;402
202004;WE;Ituri;Hors_Zone;Ituri;Jour;45-54;167
202004;WE;Ituri;Hors_Zone;Ituri;Jour;55-64;75
202004;WE;Ituri;Hors_Zone;Ituri;Jour;<18;699
202004;WE;Ituri;Hors_Zone;Ituri;Nuit;18-24;24
202004;WE;Ituri;Hors_Zone;Ituri;Nuit;25-34;81
202004;WE;Ituri;Hors_Zone;Ituri;Nuit;35-44;23
202004;WE;Ituri;Hors_Zone;Ituri;Nuit;<18;96
202004;WE;Ituri;Ituri;Ituri;Jour;18-24;245
202004;WE;Ituri;Ituri;Ituri;Jour;25-34;536
202004;WE;Ituri;Ituri;Ituri;Jour;35-44;260
202004;WE;Ituri;Ituri;Ituri;Jour;45-54;111
202004;WE;Ituri;Ituri;Ituri;Jour;<18;600
202004;WE;Ituri;Ituri;Ituri;Nuit;18-24;196
202004;WE;Ituri;Ituri;Ituri;Nuit;25-34;434
202004;WE;Ituri;Ituri;Ituri;Nuit;35-44;205
202004;WE;Ituri;Ituri;Ituri;Nuit;45-54;65
202004;WE;Ituri;Ituri;Ituri;Nuit;<18;506
202004;WE;Kasai;Hors_Zone;Hors_Zone;Jour;18-24;617
202004;WE;Kasai;Hors_Zone;Hors_Zone;Jour;25-34;873
202004;WE;Kasai;Hors_Zone;Hors_Zone;Jour;35-44;486
202004;WE;Kasai;Hors_Zone;Hors_Zone;Jour;45-54;242
202004;WE;Kasai;Hors_Zone;Hors_Zone;Jour;55-64;97
202004;WE;Kasai;Hors_Zone;Hors_Zone;Jour;<18;1140
202004;WE;Kasai;Hors_Zone;Hors_Zone;Nuit;18-24;208
202004;WE;Kasai;Hors_Zone;Hors_Zone;Nuit;25-34;291
202004;WE;Kasai;Hors_Zone;Hors_Zone;Nuit;35-44;170
202004;WE;Kasai;Hors_Zone;Hors_Zone;Nuit;<18;397
202004;WE;Kasai;Hors_Zone;Kasai;Jour;18-24;71
202004;WE;Kasai;Hors_Zone;Kasai;Jour;25-34;141
202004;WE;Kasai;Hors_Zone;Kasai;Jour;35-44;58
202004;WE;Kasai;Hors_Zone;Kasai;Jour;<18;269
202004;WE;Kasai;Hors_Zone;Kasai;Nuit;<18;24
202004;WE;Kasai;Kasai;Kasai;Jour;18-24;62
202004;WE;Kasai;Kasai;Kasai;Jour;25-34;149
202004;WE;Kasai;Kasai;Kasai;Jour;35-44;57
202004;WE;Kasai;Kasai;Kasai;Jour;<18;238
202004;WE;Kasai;Kasai;Kasai;Nuit;18-24;42
202004;WE;Kasai;Kasai;Kasai;Nuit;25-34;113
202004;WE;Kasai;Kasai;Kasai;Nuit;<18;205
202004;WE;Kasai-Central;Hors_Zone;Hors_Zone;Jour;18-24;1390
202004;WE;Kasai-Central;Hors_Zone;Hors_Zone;Jour;25-34;1836
202004;WE;Kasai-Central;Hors_Zone;Hors_Zone;Jour;35-44;963
202004;WE;Kasai-Central;Hors_Zone;Hors_Zone;Jour;45-54;564
202004;WE;Kasai-Central;Hors_Zone;Hors_Zone;Jour;55-64;293
202004;WE;Kasai-Central;Hors_Zone;Hors_Zone;Jour;<18;2333
202004;WE;Kasai-Central;Hors_Zone;Hors_Zone;Jour;>65;161
202004;WE;Kasai-Central;Hors_Zone;Hors_Zone;Nuit;18-24;507
202004;WE;Kasai-Central;Hors_Zone;Hors_Zone;Nuit;25-34;580
202004;WE;Kasai-Central;Hors_Zone;Hors_Zone;Nuit;35-44;319
202004;WE;Kasai-Central;Hors_Zone;Hors_Zone;Nuit;45-54;118
202004;WE;Kasai-Central;Hors_Zone;Hors_Zone;Nuit;55-64;23
202004;WE;Kasai-Central;Hors_Zone;Hors_Zone;Nuit;<18;828
202004;WE;Kasai-Central;Hors_Zone;Kasai-Central;Jour;18-24;721
202004;WE;Kasai-Central;Hors_Zone;Kasai-Central;Jour;25-34;1088
202004;WE;Kasai-Central;Hors_Zone;Kasai-Central;Jour;35-44;575
202004;WE;Kasai-Central;Hors_Zone;Kasai-Central;Jour;45-54;339
202004;WE;Kasai-Central;Hors_Zone;Kasai-Central;Jour;55-64;171
202004;WE;Kasai-Central;Hors_Zone;Kasai-Central;Jour;<18;1225
202004;WE;Kasai-Central;Hors_Zone;Kasai-Central;Jour;>65;45
202004;WE;Kasai-Central;Hors_Zone;Kasai-Central;Nuit;18-24;163
202004;WE;Kasai-Central;Hors_Zone;Kasai-Central;Nuit;25-34;275
202004;WE;Kasai-Central;Hors_Zone;Kasai-Central;Nuit;35-44;114
202004;WE;Kasai-Central;Hors_Zone;Kasai-Central;Nuit;45-54;23
202004;WE;Kasai-Central;Hors_Zone;Kasai-Central;Nuit;<18;328
202004;WE;Kasai-Central;Kasai-Central;Hors_Zone;Jour;<18;27
202004;WE;Kasai-Central;Kasai-Central;Kasai-Central;Jour;18-24;540
202004;WE;Kasai-Central;Kasai-Central;Kasai-Central;Jour;25-34;838
202004;WE;Kasai-Central;Kasai-Central;Kasai-Central;Jour;35-44;421
202004;WE;Kasai-Central;Kasai-Central;Kasai-Central;Jour;45-54;245
202004;WE;Kasai-Central;Kasai-Central;Kasai-Central;Jour;55-64;107
202004;WE;Kasai-Central;Kasai-Central;Kasai-Central;Jour;<18;989
202004;WE;Kasai-Central;Kasai-Central;Kasai-Central;Jour;>65;24
202004;WE;Kasai-Central;Kasai-Central;Kasai-Central;Nuit;18-24;458
202004;WE;Kasai-Central;Kasai-Central;Kasai-Central;Nuit;25-34;709
202004;WE;Kasai-Central;Kasai-Central;Kasai-Central;Nuit;35-44;343
202004;WE;Kasai-Central;Kasai-Central;Kasai-Central;Nuit;45-54;191
202004;WE;Kasai-Central;Kasai-Central;Kasai-Central;Nuit;55-64;97
202004;WE;Kasai-Central;Kasai-Central;Kasai-Central;Nuit;<18;830
202004;WE;Kasai-Central;Kasai-Oriental;Hors_Zone;Jour;18-24;32
202004;WE;Kasai-Central;Kasai-Oriental;Hors_Zone;Jour;25-34;41
202004;WE;Kasai-Central;Kasai-Oriental;Hors_Zone;Nuit;35-44;38
202004;WE;Kasai-Central;Lomami;Hors_Zone;Jour;25-34;38
202004;WE;Kasai-Oriental;Hors_Zone;Hors_Zone;Jour;18-24;4194
202004;WE;Kasai-Oriental;Hors_Zone;Hors_Zone;Jour;25-34;4423
202004;WE;Kasai-Oriental;Hors_Zone;Hors_Zone;Jour;35-44;2486
202004;WE;Kasai-Oriental;Hors_Zone;Hors_Zone;Jour;45-54;1631
202004;WE;Kasai-Oriental;Hors_Zone;Hors_Zone;Jour;55-64;1030
202004;WE;Kasai-Oriental;Hors_Zone;Hors_Zone;Jour;<18;7237
202004;WE;Kasai-Oriental;Hors_Zone;Hors_Zone;Jour;>65;566
202004;WE;Kasai-Oriental;Hors_Zone;Hors_Zone;Nuit;18-24;1858
202004;WE;Kasai-Oriental;Hors_Zone;Hors_Zone;Nuit;25-34;1931
202004;WE;Kasai-Oriental;Hors_Zone;Hors_Zone;Nuit;35-44;1068
202004;WE;Kasai-Oriental;Hors_Zone;Hors_Zone;Nuit;45-54;709
202004;WE;Kasai-Oriental;Hors_Zone;Hors_Zone;Nuit;55-64;419
202004;WE;Kasai-Oriental;Hors_Zone;Hors_Zone;Nuit;<18;3025
202004;WE;Kasai-Oriental;Hors_Zone;Hors_Zone;Nuit;>65;235
202004;WE;Kasai-Oriental;Hors_Zone;Kasai-Oriental;Jour;18-24;1881
202004;WE;Kasai-Oriental;Hors_Zone;Kasai-Oriental;Jour;25-34;1984
202004;WE;Kasai-Oriental;Hors_Zone;Kasai-Oriental;Jour;35-44;1168
202004;WE;Kasai-Oriental;Hors_Zone;Kasai-Oriental;Jour;45-54;828
202004;WE;Kasai-Oriental;Hors_Zone;Kasai-Oriental;Jour;55-64;587
202004;WE;Kasai-Oriental;Hors_Zone;Kasai-Oriental;Jour;<18;2777
202004;WE;Kasai-Oriental;Hors_Zone;Kasai-Oriental;Jour;>65;378
202004;WE;Kasai-Oriental;Hors_Zone;Kasai-Oriental;Nuit;18-24;668
202004;WE;Kasai-Oriental;Hors_Zone;Kasai-Oriental;Nuit;25-34;746
202004;WE;Kasai-Oriental;Hors_Zone;Kasai-Oriental;Nuit;35-44;419
202004;WE;Kasai-Oriental;Hors_Zone;Kasai-Oriental;Nuit;45-54;309
202004;WE;Kasai-Oriental;Hors_Zone;Kasai-Oriental;Nuit;55-64;203
202004;WE;Kasai-Oriental;Hors_Zone;Kasai-Oriental;Nuit;<18;1092
202004;WE;Kasai-Oriental;Hors_Zone;Kasai-Oriental;Nuit;>65;51
202004;WE;Kasai-Oriental;Kasai-Oriental;Hors_Zone;Jour;18-24;178
202004;WE;Kasai-Oriental;Kasai-Oriental;Hors_Zone;Jour;25-34;184
202004;WE;Kasai-Oriental;Kasai-Oriental;Hors_Zone;Jour;35-44;95
202004;WE;Kasai-Oriental;Kasai-Oriental;Hors_Zone;Jour;45-54;41
202004;WE;Kasai-Oriental;Kasai-Oriental;Hors_Zone;Jour;<18;367
202004;WE;Kasai-Oriental;Kasai-Oriental;Hors_Zone;Nuit;18-24;136
202004;WE;Kasai-Oriental;Kasai-Oriental;Hors_Zone;Nuit;25-34;145
202004;WE;Kasai-Oriental;Kasai-Oriental;Hors_Zone;Nuit;35-44;57
202004;WE;Kasai-Oriental;Kasai-Oriental;Hors_Zone;Nuit;45-54;22
202004;WE;Kasai-Oriental;Kasai-Oriental;Hors_Zone;Nuit;<18;316
202004;WE;Kasai-Oriental;Kasai-Oriental;Kasai-Oriental;Jour;18-24;2039
202004;WE;Kasai-Oriental;Kasai-Oriental;Kasai-Oriental;Jour;25-34;2538
202004;WE;Kasai-Oriental;Kasai-Oriental;Kasai-Oriental;Jour;35-44;1547
202004;WE;Kasai-Oriental;Kasai-Oriental;Kasai-Oriental;Jour;45-54;1171
202004;WE;Kasai-Oriental;Kasai-Oriental;Kasai-Oriental;Jour;55-64;795
202004;WE;Kasai-Oriental;Kasai-Oriental;Kasai-Oriental;Jour;<18;3112
202004;WE;Kasai-Oriental;Kasai-Oriental;Kasai-Oriental;Jour;>65;412
202004;WE;Kasai-Oriental;Kasai-Oriental;Kasai-Oriental;Nuit;18-24;1664
