Period;Hour;Day_type;Origin;Destination;Immobility;Home_Category;Activity_Category;Age;Observation_Zone;Mode;Volume
202003;21:30:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;48
202003;21:30:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;51
202003;21:30:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;35-44;ZoneGlobale;All_modes;28
202003;21:30:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;63
202003;21:30:00;WE;Hors_Zone;Sud-Ubangi;1h;Outside_Resident;Outside_Worker;18-24;ZoneGlobale;All_modes;34
202003;21:30:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;38
202003;21:30:00;WE;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;96
202003;21:30:00;WE;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;25-34;ZoneGlobale;All_modes;21
202003;21:30:00;WE;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;48
202003;22:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;22
202003;22:00:00;JO;Hors_Zone;Kasai-Central;1h;Outside_Resident;Outside_Worker;18-24;ZoneGlobale;All_modes;26
202003;22:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;18-24;ZoneGlobale;All_modes;28
202003;22:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;147
202003;22:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;45-54;ZoneGlobale;All_modes;21
202003;22:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;238
202003;22:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;18-24;ZoneGlobale;All_modes;35
202003;22:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;198
202003;22:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;339
202003;22:00:00;JO;Hors_Zone;Tshopo;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;42
202003;22:00:00;JO;Hors_Zone;Tshopo;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;49
202003;22:00:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;18-24;ZoneGlobale;All_modes;21
202003;22:00:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;109
202003;22:00:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;25-34;ZoneGlobale;All_modes;27
202003;22:00:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;46
202003;22:00:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;45
202003;22:00:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;66
202003;22:00:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;28
202003;22:00:00;JO;Kongo-Central;Kinshasa;3h;Destination_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;42
202003;22:00:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;22
202003;22:00:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;26
202003;22:00:00;WE;Hors_Zone;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;18-24;ZoneGlobale;All_modes;38
202003;22:00:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;42
202003;22:00:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;50
202003;22:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;43
202003;22:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;60
202003;22:00:00;WE;Hors_Zone;Lomami;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;36
202003;22:00:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;25-34;ZoneGlobale;All_modes;30
202003;22:00:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;25-34;ZoneGlobale;All_modes;23
202003;22:00:00;WE;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;22
202003;22:00:00;WE;Lualaba;Haut-Katanga;3h;Outside_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;42
202003;22:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;24
202003;22:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;27
202003;22:30:00;JO;Hors_Zone;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;29
202003;22:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;35
202003;22:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;45-54;ZoneGlobale;All_modes;21
202003;22:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;143
202003;22:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;55
202003;22:30:00;JO;Hors_Zone;Mai-Ndombe;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;21
202003;22:30:00;JO;Hors_Zone;Mai-Ndombe;1h;Outside_Resident;Outside_Worker;45-54;ZoneGlobale;All_modes;21
202003;22:30:00;JO;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;35-44;ZoneGlobale;All_modes;25
202003;22:30:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;26
202003;22:30:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;18-24;ZoneGlobale;All_modes;41
202003;22:30:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;40
202003;22:30:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;36
202003;22:30:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;18-24;ZoneGlobale;All_modes;21
202003;22:30:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;23
202003;22:30:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;35-44;ZoneGlobale;All_modes;96
202003;22:30:00;JO;Kongo-Central;Kinshasa;1h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;30
202003;22:30:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;62
202003;22:30:00;JO;Kongo-Central;Kinshasa;3h;Outside_Resident;Outside_Worker;45-54;ZoneGlobale;All_modes;41
202003;22:30:00;JO;Kongo-Central;Kinshasa;3h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;21
202003;22:30:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;44
202003;22:30:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;18-24;ZoneGlobale;All_modes;21
202003;22:30:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;111
202003;22:30:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;35-44;ZoneGlobale;All_modes;86
202003;22:30:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;138
202003;22:30:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;35-44;ZoneGlobale;All_modes;84
202003;22:30:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;18-24;ZoneGlobale;All_modes;28
202003;22:30:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;35-44;ZoneGlobale;All_modes;28
202003;22:30:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;45-54;ZoneGlobale;All_modes;28
202003;23:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;18-24;ZoneGlobale;All_modes;29
202003;23:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;47
202003;23:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;96
202003;23:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;67
202003;23:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;52
202003;23:00:00;JO;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;45-54;ZoneGlobale;All_modes;39
202003;23:00:00;JO;Hors_Zone;Mongala;1h;Outside_Resident;Outside_Worker;35-44;ZoneGlobale;All_modes;42
202003;23:00:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;18-24;ZoneGlobale;All_modes;42
202003;23:00:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;29
202003;23:00:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;25-34;ZoneGlobale;All_modes;26
202003;23:00:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;63
202003;23:00:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;25-34;ZoneGlobale;All_modes;21
202003;23:00:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;61
202003;23:00:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;25-34;ZoneGlobale;All_modes;39
202003;23:00:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;25-34;ZoneGlobale;All_modes;39
202003;23:00:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;26
202003;23:00:00;WE;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;50
202003;23:30:00;JO;Haut-Katanga;Lualaba;3h;Origin_Zone_Resident;Origin_Zone_Worker;18-24;ZoneGlobale;All_modes;41
202003;23:30:00;JO;Hors_Zone;Kwilu;1h;Outside_Resident;Outside_Worker;18-24;ZoneGlobale;All_modes;21
202003;23:30:00;JO;Hors_Zone;Kwilu;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;21
202003;23:30:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;18-24;ZoneGlobale;All_modes;42
202003;23:30:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Origin_Zone_Worker;18-24;ZoneGlobale;All_modes;40
202003;23:30:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;18-24;ZoneGlobale;All_modes;41
202003;23:30:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;21
202003;23:30:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;18-24;ZoneGlobale;All_modes;41
202003;23:30:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;30
202003;23:30:00;JO;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;18-24;ZoneGlobale;All_modes;29
202003;23:30:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;42
202003;23:30:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;25-34;ZoneGlobale;All_modes;40
202003;23:30:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;47
202003;23:30:00;WE;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;31
202003;23:30:00;WE;Kinshasa;Kongo-Central;3h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;22
202003;23:30:00;WE;Kongo-Central;Kinshasa;1h;Outside_Resident;Outside_Worker;18-24;ZoneGlobale;All_modes;39
202003;23:30:00;WE;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;18-24;ZoneGlobale;All_modes;25
202003;23:30:00;WE;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;28
202003;23:30:00;WE;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;18-24;ZoneGlobale;All_modes;42
202003;23:30:00;WE;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;24
202004;06:00:00;JO;Haut-Katanga;Lualaba;1h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;32
202004;06:00:00;JO;Haut-Katanga;Lualaba;3h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;32
202004;06:00:00;JO;Lomami;Kasai-Oriental;3h;Outside_Resident;Outside_Worker;18-24;ZoneGlobale;All_modes;33
202004;06:00:00;WE;Lomami;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;35
202004;06:00:00;WE;Sud-Kivu;Nord-Kivu;3h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;31
202004;06:30:00;JO;Hors_Zone;Ituri;1h;Outside_Resident;Outside_Worker;18-24;ZoneGlobale;All_modes;31
202004;06:30:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;31
202004;06:30:00;WE;Kasai-Oriental;Lomami;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;31
202004;06:30:00;WE;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;18-24;ZoneGlobale;All_modes;33
202004;07:00:00;JO;Hors_Zone;Tshopo;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;21
202004;07:00:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;35-44;ZoneGlobale;All_modes;30
202004;07:00:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;35-44;ZoneGlobale;All_modes;29
202004;07:00:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;25-34;ZoneGlobale;All_modes;22
202004;07:00:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;26
202004;07:00:00;JO;Lomami;Kasai-Oriental;3h;Outside_Resident;Outside_Worker;18-24;ZoneGlobale;All_modes;30
202004;07:00:00;JO;Lualaba;Haut-Katanga;1h;Origin_Zone_Resident;Origin_Zone_Worker;45-54;ZoneGlobale;All_modes;30
202004;07:00:00;JO;Lualaba;Haut-Katanga;3h;Origin_Zone_Resident;Origin_Zone_Worker;25-34;ZoneGlobale;All_modes;30
202004;07:00:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;35-44;ZoneGlobale;All_modes;22
202004;07:00:00;WE;Hors_Zone;Sud-Ubangi;1h;Outside_Resident;Outside_Worker;45-54;ZoneGlobale;All_modes;29
202004;07:00:00;WE;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;29
202004;07:30:00;JO;Hors_Zone;Kasai;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;28
202004;07:30:00;JO;Hors_Zone;Kwilu;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;28
202004;07:30:00;JO;Hors_Zone;Sud-Kivu;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;25
202004;07:30:00;JO;Hors_Zone;Sud-Ubangi;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;28
202004;07:30:00;JO;Kasai-Oriental;Lomami;3h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;29
202004;07:30:00;JO;Kinshasa;Kongo-Central;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;57
202004;07:30:00;JO;Kinshasa;Kongo-Central;1h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;31
202004;07:30:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;28
202004;07:30:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;35-44;ZoneGlobale;All_modes;21
202004;07:30:00;JO;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;<18;ZoneGlobale;All_modes;48
202004;07:30:00;WE;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;24
202004;07:30:00;WE;Lomami;Kasai-Oriental;3h;Outside_Resident;Outside_Worker;18-24;ZoneGlobale;All_modes;28
202004;08:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;31
202004;08:00:00;JO;Hors_Zone;Ituri;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;27
202004;08:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;27
202004;08:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;64
202004;08:00:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;28
202004;08:00:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;18-24;ZoneGlobale;All_modes;22
202004;08:00:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;29
202004;08:00:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;88
202004;08:00:00;WE;Hors_Zone;Kasai-Central;1h;Outside_Resident;Outside_Worker;35-44;ZoneGlobale;All_modes;24
202004;08:00:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;25
202004;08:30:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;47
202004;08:30:00;JO;Hors_Zone;Ituri;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;25
202004;08:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;24
202004;08:30:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;24
202004;08:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;26
202004;08:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;24
202004;08:30:00;JO;Hors_Zone;Lomami;1h;Outside_Resident;Outside_Worker;18-24;ZoneGlobale;All_modes;23
202004;08:30:00;JO;Hors_Zone;Lomami;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;23
202004;08:30:00;JO;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;28
202004;08:30:00;JO;Kinshasa;Kongo-Central;3h;Outside_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;25
202004;08:30:00;JO;Lualaba;Haut-Katanga;1h;Outside_Resident;Destination_Zone_Worker;25-34;ZoneGlobale;All_modes;28
202004;08:30:00;WE;Haut-Katanga;Lualaba;1h;Origin_Zone_Resident;Origin_Zone_Worker;25-34;ZoneGlobale;All_modes;27
202004;08:30:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;21
202004;08:30:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;24
202004;08:30:00;WE;Kasai-Oriental;Lomami;3h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;25
202004;09:00:00;JO;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;23
202004;09:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;67
202004;09:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;64
202004;09:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;64
202004;09:00:00;JO;Hors_Zone;Nord-Kivu;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;26
202004;09:00:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;45-54;ZoneGlobale;All_modes;26
202004;09:00:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;26
202004;09:00:00;JO;Kongo-Central;Kinshasa;3h;Origin_Zone_Resident;Origin_Zone_Worker;45-54;ZoneGlobale;All_modes;25
202004;09:00:00;JO;Lomami;Kasai-Oriental;1h;Outside_Resident;Outside_Worker;18-24;ZoneGlobale;All_modes;27
202004;09:00:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;49
202004;09:00:00;WE;Hors_Zone;Kasai-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;21
202004;09:00:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;27
202004;09:00:00;WE;Kinshasa;Kongo-Central;1h;Destination_Zone_Resident;Destination_Zone_Worker;45-54;ZoneGlobale;All_modes;25
202004;09:00:00;WE;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;25
202004;09:00:00;WE;Kongo-Central;Kinshasa;1h;Origin_Zone_Resident;Origin_Zone_Worker;45-54;ZoneGlobale;All_modes;26
202004;09:30:00;JO;Haut-Katanga;Lualaba;1h;Destination_Zone_Resident;Destination_Zone_Worker;45-54;ZoneGlobale;All_modes;26
202004;09:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;29
202004;09:30:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;119
202004;09:30:00;JO;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;26
202004;09:30:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;26
202004;09:30:00;WE;Haut-Katanga;Lualaba;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;26
202004;09:30:00;WE;Haut-Katanga;Lualaba;3h;Destination_Zone_Resident;Destination_Zone_Worker;18-24;ZoneGlobale;All_modes;26
202004;09:30:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;55
202004;09:30:00;WE;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;29
202004;09:30:00;WE;Kasai-Oriental;Lomami;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;24
202004;09:30:00;WE;Lomami;Kasai-Oriental;3h;Destination_Zone_Resident;Destination_Zone_Worker;<18;ZoneGlobale;All_modes;26
202004;10:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;21
202004;10:00:00;JO;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;29
202004;10:00:00;JO;Hors_Zone;Kongo-Central;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;49
202004;10:00:00;JO;Hors_Zone;Lualaba;1h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;25
202004;10:00:00;JO;Kasai-Oriental;Lomami;3h;Outside_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;49
202004;10:00:00;JO;Kinshasa;Kongo-Central;3h;Destination_Zone_Resident;Destination_Zone_Worker;55-64;ZoneGlobale;All_modes;25
202004;10:00:00;JO;Lualaba;Haut-Katanga;3h;Outside_Resident;Outside_Worker;18-24;ZoneGlobale;All_modes;27
202004;10:00:00;JO;Nord-Kivu;Sud-Kivu;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;26
202004;10:00:00;JO;Nord-Kivu;Sud-Kivu;3h;Origin_Zone_Resident;Outside_Worker;25-34;ZoneGlobale;All_modes;25
202004;10:00:00;WE;Hors_Zone;Haut-Katanga;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;23
202004;10:00:00;WE;Hors_Zone;Kinshasa;1h;Outside_Resident;Outside_Worker;<18;ZoneGlobale;All_modes;64
